LDA1,LDA2,LDA3,LDA4,LDA5,LDA6,LDA7,LDA8,LDA9,LDA10,LDA11,LDA12,LDA3,LDA14,LDA15,LDA16,LDA17,LDA18,LDA19,LDA20,LDA21,LDA22,LDA23,LDA24,LDA25,class
-9.63733412,-4.679425889,10.53360646,3.405478892,-0.376759235,-4.286474423,1.225633478,-2.233363386,2.390414894,-1.836005909,3.80700154,1.740945442,-2.470027351,0.600311221,0.593684553,-0.38049214,-0.129878668,0.338721072,0.713404053,-0.538354716,-0.833721263,-0.675031249,0.509486843,0.270899478,0.664769036,3
-4.100130867,-1.153800467,-3.077392062,0.947731152,-2.083582719,-0.960928879,-1.394675056,1.781021522,1.230579618,-0.918668996,-0.043932999,-0.081913556,-2.376723494,0.072292848,-1.869954874,2.977387845,-0.487514528,0.215390232,0.200101657,-0.986546362,0.953932038,-1.323050856,0.173783969,-0.340028739,1.052378097,4
-3.342645656,-0.346118409,-5.049518703,0.849790211,-3.114047353,-0.215463334,0.430279844,0.728482211,1.976540259,-0.387055892,1.611273003,0.42053877,-1.734914859,0.249298639,-0.89961983,0.92988595,0.576693149,2.300259275,0.135808433,1.396870188,-1.745243651,1.120225674,-1.920397058,2.949942563,-0.292117824,5
10.28019968,-1.463238775,4.088938517,-2.936969684,-3.157533687,0.257770477,-1.951450328,-0.589758479,0.26235295,-0.876937956,-0.129726956,-0.998580485,-0.421901551,-1.178426073,0.205050017,-0.574455615,-0.007645087,1.889127986,-2.310330469,-0.420932905,-0.242706176,0.047596846,0.799994786,0.390781509,-2.763408403,6
-6.188113174,-1.869913735,0.271490845,-2.026869965,1.654404459,3.572068658,0.718398384,2.2580985,-0.051436557,0.888309,-0.243568955,-0.113308063,0.192164461,1.673176679,-0.485436802,-0.979302893,-0.800196569,0.624100777,-0.530633915,-0.663542178,-1.702646208,-2.181816478,-2.197840206,-0.533154769,0.173005248,7
4.71780851,-10.96118387,-5.276736727,2.977693125,3.512184138,-2.745031641,0.838742322,0.941249777,-0.148447743,-0.757659778,0.506684915,1.627981197,2.487731932,1.011928619,0.634674599,0.250162535,0.777110411,-0.700862641,-1.865541233,0.428880719,-0.21168044,0.461840076,1.683817829,-1.186040059,0.099997601,8
5.520943513,5.819948505,2.087886923,4.382105971,0.122642119,1.839946212,0.886012485,2.865442238,1.822978155,1.496834676,0.591098136,-0.201958432,-0.777435487,-1.198156012,-1.576115772,-1.323873353,2.606842096,-1.579058952,-1.05071592,-0.222229775,0.685607737,0.103461688,-0.598585146,-1.154149773,0.62074825,9
-2.801946019,0.35417949,2.690009889,-0.469215047,3.123310757,4.874597889,1.053138155,0.877284759,0.359110733,-1.149109435,-1.338805179,2.703059806,-1.548659527,0.217475963,0.754491143,0.987177385,0.780991246,0.015386857,1.081315143,-1.169509354,0.252051695,1.5589498,1.071720355,-0.605716446,1.248267041,10
-2.553849778,-0.054264281,0.801034627,-1.138224427,4.115136794,4.60953794,0.713128318,1.555973352,0.746847382,-1.073274736,1.012971898,1.512618312,0.091755927,-1.990371286,-0.106020558,1.848295061,-0.49446076,0.000585084,1.16992477,0.377724673,-1.651614327,-1.556235424,-0.979609699,0.576199921,-2.275402177,11
4.495932128,5.613814995,0.45628043,-2.493806073,1.334303251,-2.384954447,0.346867277,0.348511727,1.344260046,-5.932628833,-0.47252425,-3.619739613,0.478771598,-0.336418892,0.964909537,-0.150509612,1.779732946,0.34563249,0.231224232,0.808295062,0.009162763,-0.262151441,-1.459354851,-1.311046795,0.765823683,12
2.441596314,3.679585139,-2.593783482,-2.60759604,0.919436317,-0.539291564,0.137680124,-6.828845681,2.264272408,-0.223029761,0.570928185,-0.245209043,1.07878328,-1.039616211,-2.0444688,-0.707943772,0.643690536,-1.928580843,0.789751213,-1.366448199,-1.492765599,2.373208936,1.022409641,-1.328670051,0.276787069,13
2.373967,2.745658873,-2.640387457,-1.466256835,0.677630754,-1.278687783,0.677594898,-4.145947525,5.252960564,1.168987404,-0.807164276,3.095623722,-0.395212649,-1.637166625,-0.241346916,-0.571689111,-2.226865829,1.1692581,-1.150621008,0.634752683,3.047641939,0.198116654,-0.94077137,-0.70156992,0.674004554,14
2.361679659,6.365649125,-0.174409593,-0.553533707,1.45716168,-4.066754077,1.319640255,3.723027576,2.448899087,-2.841053668,0.312518895,1.178028228,1.486687455,-0.877131892,-0.798142668,-0.347835624,-2.233434419,-0.96955433,-0.240336255,0.003780858,-1.538503568,0.059961839,-0.896826953,-1.72275152,-0.103012379,15
-4.212263422,-1.564486802,-3.165295886,0.655275926,-1.079958372,0.424913767,0.027790384,1.704745553,1.03067794,-0.231036304,1.96176111,-1.57310989,0.372993256,-2.00864413,1.321582333,0.294546579,0.049763745,1.476734305,2.562346789,-2.52794909,1.283180561,0.949427104,-1.324033555,-1.72427837,1.086178836,16
-4.24902956,0.513532391,3.481798172,-6.34641078,2.886142416,-0.056685355,3.372530174,0.60525959,-4.89464628,-0.412435351,1.524300282,0.204770696,-0.273890869,-1.118026634,-2.306555663,1.63785873,0.964481371,-1.157087113,-1.595009632,1.130592337,-0.038681238,0.849284119,-1.995805987,-0.279701459,1.432955105,17
6.784264682,7.847567122,3.182094076,2.779425442,-0.399600008,-1.327459936,-0.132813917,3.553805204,2.094907732,3.49316563,0.160070738,-2.230457782,-1.254197604,-0.772125547,1.238759018,1.824282336,0.79097461,0.476072453,0.076607175,-0.351019219,0.960222341,0.913068315,-0.974031302,-0.379972566,-0.366624255,18
13.9858818,-7.528802714,4.787349648,-3.299281329,-6.177994005,2.355501454,-2.302132568,1.650377735,0.499527343,0.108854656,0.581317177,0.981207901,-0.29996994,-1.19279717,-0.293742192,-0.331161329,-0.404385417,-0.262504716,0.591509059,0.420538883,-0.585307653,-0.913441382,0.032796972,-0.696402154,-0.789759934,19
-5.662013131,-2.063275589,0.561992311,-0.792833828,1.547278693,2.63587924,0.168396611,1.759939753,0.900128024,-0.372347974,1.351024916,-1.455619245,0.867065268,-0.88538783,-1.114606376,-0.372906874,-0.557620847,0.735667916,-0.101978752,-0.17003001,-0.832435374,-0.731452318,0.610040495,-0.681961211,-0.689083574,20
-1.709866575,2.024904551,-2.307821351,-4.143136312,-1.966173014,-2.608904483,2.802953493,1.156718117,-4.812583424,-0.194144676,1.222182778,3.334022678,-0.799111412,-2.557065798,0.847168274,-1.17797495,0.721586114,1.960168066,0.274368945,-1.547670342,0.260246487,-2.599731873,2.695744945,-0.221447303,-1.09237227,21
-4.491314227,-0.56211923,-2.970361615,0.814376314,-4.249033324,-0.391448675,-1.084574674,1.092913229,-1.475924085,-1.323058883,-3.131611984,0.837621964,-0.693166569,-2.471688774,1.830798376,-0.260612386,0.304069877,-4.56987212,-1.790605398,0.399655473,0.185714008,-1.707152063,-0.267121086,1.387155516,0.150891134,22
-1.7247218,1.959313915,-3.291990622,-1.608988162,2.71343617,-2.412689444,-11.6611436,0.303167492,-5.31598557,-0.305457988,-0.63383395,-1.249272539,-0.857781154,-1.059524274,-0.859078841,-0.092948988,0.481847782,0.504348452,1.766949099,1.032355988,0.542338956,1.37786575,-0.11561195,-0.645059825,-1.369421308,23
11.56346811,-7.928593817,-0.830205356,5.294509539,4.872513809,-0.628144559,2.385125469,-0.724394538,-1.890375146,-0.829117616,-1.761671024,-1.853839568,-3.468760739,-2.746126569,-2.391624836,-1.188300211,-2.226991775,0.494214664,1.073310523,0.682415035,-1.675695495,-0.870660975,0.265924536,0.051998648,0.277123575,24
4.64655975,6.965123735,1.262547893,6.655129521,-3.631658624,5.278265748,1.802266101,-4.513623629,-7.559835315,-2.765351453,0.807339047,-1.093518692,1.223576656,1.068350928,0.249087823,-0.097668339,-1.314321873,-0.551703683,-0.30526751,-0.883845669,-0.65070137,-0.449495019,1.331154897,-1.026116256,1.551232198,25
-7.452895654,-3.240872484,3.760397102,2.880179907,-4.10816468,-4.345617427,0.712704607,-0.207035818,-1.448442813,-0.58125104,-5.497543861,1.753721982,0.829469682,-0.748372378,-0.925525573,1.668935248,-0.228255441,1.822311042,0.584076129,-0.151682876,1.116509521,2.144848541,0.39828937,-0.545984331,-0.2724845,26
-0.601989073,-0.113686368,-2.470516597,0.912720806,-0.545144176,2.425401959,0.748613511,-0.708474879,2.649345716,-1.527113392,1.156498611,0.773180433,-2.286592142,-0.691956837,-0.55382916,1.811231337,0.641890573,1.686606075,0.667849949,0.315586078,-0.108289006,-1.743959849,-1.775427314,-0.98443352,1.070692487,1
-3.750428956,-1.508109356,-3.948045704,0.235760205,-4.167089839,0.718577689,0.749014074,2.234585529,1.281257312,-1.507631702,2.670953686,-0.380520658,-0.846616701,-0.168807212,0.354159002,0.62409278,-0.666908866,-0.207368728,-0.127388446,2.464997775,-0.544833365,1.004701903,-1.404063393,-0.029707026,-0.834270787,2
-8.740087492,-3.996460217,7.571558906,2.525244394,-0.845829,-2.630614607,1.455901666,-1.148032918,0.610267458,-1.069190377,0.343458145,-0.612769612,0.954809162,-1.033932132,-1.553880963,1.123139271,-0.640272059,0.633297569,0.220641366,0.151308075,-0.433442659,0.523869357,-0.527549923,-0.344364541,-0.592459675,3
-4.878606456,-1.447664336,-3.400416318,0.884029019,-3.430715071,-0.47023498,-0.872621289,-0.511471642,0.786231907,1.801739522,0.142506425,-0.726304984,-3.089173791,1.123123357,-3.525084407,2.783246582,-1.779491186,0.102430956,-0.302228767,-2.448572691,-0.245948686,0.646708407,-0.267217944,0.739589551,-0.531501414,4
-2.431331004,-0.72371075,-4.20824534,1.492517405,-3.47797821,-0.386792268,0.667921689,1.033474889,2.242663825,-0.755831017,1.658364678,-0.120971123,0.874854937,-1.11035539,-0.201140457,-1.157852135,-0.489764896,2.103629641,0.305134835,0.103672977,-1.217105044,-0.515839546,-1.116757945,1.046637908,0.479281866,5
7.907017923,-3.655323626,1.621746872,-1.459121227,-2.768280499,-0.110868795,-0.32410095,1.041150228,1.431874609,0.308639996,-1.266439842,-1.745135537,-2.584719956,-0.441696288,0.278258953,1.057191947,-0.929831563,0.664008687,-1.444098505,-0.982470596,-0.657209314,-0.135340609,-1.068338507,0.474606919,-1.078920464,6
-6.536604238,-2.745664257,-0.931706068,-1.121271921,-0.012669246,2.045169851,0.413380756,1.085220398,0.413448763,0.997833669,-0.202724915,-0.287350359,-1.002089398,1.200522915,0.284042173,-0.061674711,-1.083736186,0.813032655,-0.919356052,0.065044636,1.657256112,-0.313264124,-1.154650368,-0.014149202,0.132175933,7
6.024049461,-12.59053438,-4.229963641,3.548538132,4.111161767,-1.241645765,1.078244274,0.956066791,-0.690528503,0.895601746,1.256280508,2.533399106,2.672145828,2.26118744,0.317468347,-1.574159257,-0.117409854,-0.682255657,0.85811416,0.49052497,0.590952633,-0.125626247,0.734317759,0.322564786,-0.953086546,8
2.869245625,3.509925156,0.63521727,2.270299231,-0.285339942,0.997093287,1.488035326,2.78841407,3.34493991,0.337926817,-0.525958938,0.753472616,-1.700881015,-0.578964319,-0.668246704,-1.014892577,1.838143818,-1.826560348,-0.240316016,-0.164398102,0.217508342,0.2758714,0.413845575,0.187499359,-0.419104375,9
-2.477746471,0.099101315,3.234644603,0.78530428,2.055005005,6.531291157,0.816844175,0.079142008,1.387965746,-0.942506512,-2.104748857,-0.840671726,-2.144711685,2.634474537,0.641891111,0.601676671,-0.611507498,0.226826482,0.89176274,0.25807364,0.264816567,0.478264331,1.915156917,-1.765036094,-0.933596427,10
-1.896362788,-0.093263165,2.849638552,0.02837689,2.633400965,5.519763638,-1.045789924,0.462189055,0.143204782,-1.430615986,0.00336455,-1.7317399,0.226454039,-1.65839588,1.940511391,-0.111614935,1.116940629,0.123702,-0.114753293,0.762587578,-0.414734527,0.154752845,0.569647509,1.495365379,-1.372197128,11
3.75097304,5.036835289,1.111139539,-2.18939954,0.407316578,-2.373588476,2.324633575,0.920829472,1.369472676,-4.032262777,0.171129805,-3.45006912,-1.763662383,1.40385488,0.284043775,0.444313538,2.819868214,0.143016927,0.015980619,-1.047556079,0.734982943,-0.62334544,-1.669089454,-0.398411832,0.441980191,12
1.924255323,3.602310913,-2.28430361,-2.603976044,0.968263356,-1.107294846,0.270475644,-5.588518305,2.175893322,2.1963564,-0.403289981,0.354631079,0.631718656,0.815880991,-0.872734704,0.29274183,1.183092587,-0.851187527,-1.166725787,-0.685008585,-1.921474575,-0.077489849,-0.169341816,0.209288201,1.061910149,13
1.950367479,2.919606135,-1.46247941,-0.964537096,0.422865332,-0.363863366,-0.084456085,-2.266947777,3.157536236,0.327786763,-1.01593669,1.408109005,-1.491978061,0.493551818,-1.431996361,0.865977985,1.46065563,0.149328629,-1.283914977,0.462593589,3.963844711,-1.304083099,0.656268686,-1.31829523,-0.720400548,14
3.315082142,5.982647637,0.682120325,-0.174656197,0.288114278,-2.881477617,1.787781268,4.510025082,2.223297724,-3.15902404,-1.587983411,-0.69659654,0.704874549,0.235930836,-1.975719026,-0.467991432,-0.891118825,0.031570439,-1.34531751,-0.829213482,-0.673404733,-0.306201555,0.13464004,-1.15660523,-0.979870301,15
-5.86378737,-2.887176989,-1.216444893,-0.793713568,-0.181138418,3.38646054,-0.831493834,2.226129421,0.424725483,-1.05719512,2.585518214,-2.714217076,0.636433486,-2.259443211,1.139559106,-0.915237825,-0.523763256,0.644679784,2.149567146,-2.266112868,0.452350914,0.799019524,-1.657409335,0.737009939,1.590334489,16
-3.590811974,0.326119962,2.120611196,-5.76985137,2.840013212,-0.09302998,3.216078668,0.741272345,-4.354914462,-0.156817216,-0.412688417,-0.163084402,1.853272627,-1.504438796,-3.09745254,2.228258445,0.620245947,1.699648068,-1.531450086,1.426768087,-0.768619488,-0.95284986,1.179447796,-1.339200236,0.386079591,17
5.74439604,6.502822407,2.579449821,0.710857797,-0.519142495,-0.5291616,1.560513222,3.980850734,2.430656271,3.344716089,-0.419899566,-1.181818793,-2.778680456,0.320844766,0.801373241,0.106118782,1.304764643,-0.745467392,-0.126627078,0.486890912,-0.136173888,0.629338094,0.269154837,-0.458617448,-0.424770237,18
11.65464585,-8.379681651,3.85008613,-4.258627437,-5.721527138,1.622559891,-2.378374171,2.462946163,1.572999776,0.105269685,0.815758503,0.282870172,0.012816961,0.577836683,0.256638362,-1.511094386,-3.112706375,-1.243279126,1.520831362,0.258084496,-1.189129014,-0.443929434,-0.692113825,0.235851702,0.287034334,19
-6.675215845,-3.031934228,1.149920257,0.391202298,1.237661991,3.873972442,0.334804132,1.780803932,0.187745152,0.978286447,-0.740833779,-2.387214516,0.226486992,1.582285728,-0.096458419,-1.483092017,-1.940910932,0.584249968,-0.681429581,-1.116671073,-0.571819479,0.065844663,1.249755736,-0.82868566,0.542005961,20
-0.834274286,1.72091242,-2.859828059,-4.357415706,-1.444023304,-3.488294535,2.80906712,1.411300728,-3.161693521,0.891349893,0.123689811,3.144894281,-2.351898986,-0.293811188,0.307656173,0.433948544,1.412422669,1.206754048,0.307695897,-0.738570096,0.744311949,-0.901866972,1.556491838,-0.16352328,0.325627175,21
-3.687087408,-1.439984802,-3.823619797,1.823205037,-2.703980784,-0.311043418,0.15997096,0.223333008,1.343034508,-1.040957535,0.84042009,-0.216860897,-0.755772587,-0.958619406,0.52148785,-0.102426051,0.27055901,0.327431041,-0.038768812,0.530894732,-0.390234039,-0.139435679,-1.855775268,0.634056434,0.369076704,22
-0.546607348,1.801307918,-0.093421284,1.336293705,3.034862784,-2.410109557,-11.50726358,0.912727005,-2.398274128,-0.067328503,0.33264365,2.144675289,-2.056759654,-0.842377331,1.187637069,0.776739709,1.108880427,2.081593958,1.979454972,0.7843607,-0.427217326,-1.296615244,-0.31163666,0.815876559,1.185808444,23
9.365824726,-8.707983933,-1.068797444,3.334805025,4.735072388,-0.6027356,0.589562607,-0.104534286,-2.405495516,0.16506505,-2.513678057,-1.571555005,-3.019216168,-2.505078021,-0.696789526,-0.955107768,-1.932289155,0.973475395,-1.02940027,0.030320866,-1.226443249,-1.640583661,-0.981761114,1.240818363,-0.342085616,24
4.478758398,6.115895598,1.702683643,6.567065939,-2.365004966,3.683081698,1.019485913,-0.499619391,-3.66650347,-1.999397003,0.597014311,0.008570202,-0.399651151,0.721919178,-0.072258494,-0.386568823,-1.362380039,-0.142947435,-1.221635838,-0.433733552,0.391044113,-1.330917389,0.379898951,1.459934917,0.672164067,25
-7.199516751,-3.178020403,3.083813055,2.478062879,-3.057334105,-1.113649401,0.137586816,-1.225267449,-0.228926381,-0.493773674,-5.325550165,-0.545216314,2.811969247,-1.84379692,-0.924962206,2.758042683,0.35041503,0.897516763,0.713745935,0.735655069,-0.311651314,0.4921149,-1.295135108,0.22712572,0.552237564,26
-1.44542797,0.065676135,-3.91056231,0.486076088,-0.682941543,1.241291637,0.297068215,-1.148585588,2.75569506,-1.046637524,1.545956355,2.821691061,-0.020204879,-0.45076971,1.749847387,0.398900462,-0.629801719,2.802586175,0.123013133,-0.186345011,-0.757544028,-0.897439326,-0.990798398,-0.357266261,3.48723242,1
-4.162766287,-0.546717014,1.942743007,-1.849064541,1.058236904,-2.739732638,-2.62958503,-3.104697892,-3.400658008,0.788600763,0.988208256,0.286809709,-0.243824355,1.209207491,0.284957464,-1.837417429,0.379480178,2.452979094,-1.049623284,-0.179345887,-0.002153642,-0.27436128,-2.430934418,-0.421385575,-0.6320824,2
-8.233053265,-3.987821417,8.75950594,1.984651051,1.021439925,-4.816637371,0.031959289,-3.100946664,2.230427469,-0.487796218,1.461717053,-0.294372049,-0.532595519,0.284784173,0.271381051,-1.644245461,0.869156821,2.224838605,0.679023185,-1.90236343,0.312167653,-1.953649598,0.554625605,0.6385083,-4.499353735,3
-5.194163101,-0.105030695,-2.139951097,-1.301389788,-3.07448425,1.368738882,-3.581655782,1.474144413,1.053551674,-0.002955753,1.882548945,0.116727202,-2.276680366,1.023605681,-1.342465933,-0.091104519,-0.569636546,1.987886357,-1.767510983,-0.435999155,0.242839432,0.560577042,-0.202147759,0.682831031,1.597256957,4
-2.81031514,-0.046338991,-5.231659702,2.581198153,-4.781495663,-1.672382062,1.120399612,0.61638258,-0.737124006,-0.570142523,1.641825473,-1.560020355,0.460629846,1.548752063,1.144167064,-1.463315371,0.321260623,3.092883558,1.4918904,0.90897964,-0.303800105,-1.059343479,-0.062444837,0.55066042,1.417640466,5
8.197032098,-4.106336429,0.623904714,-0.954352995,1.265377987,0.454553163,-2.805727865,-0.372919068,-1.616556969,-0.392351785,0.48728402,0.472217494,-1.99101485,-2.00420322,0.016883897,0.106819298,-0.471225944,3.623768628,-1.501996458,0.538505911,0.414625979,0.880229548,-1.692667257,1.669665284,2.481517342,6
-5.536517878,-2.507825065,0.333764679,-1.904502579,0.742282001,3.002453704,0.26344076,2.050047594,-0.412365377,1.246479239,-0.38889888,-1.921576245,1.14997802,2.689428205,0.358430906,-3.279673837,-1.657638866,1.642087935,-1.755573474,1.622783517,0.294215411,-2.550692853,-0.290026238,-0.987870992,-1.223115554,7
5.223289244,-10.84591113,-6.211668283,4.246289253,2.816471131,-2.263492756,1.398843398,-0.646338753,-1.132419157,0.384404184,1.060094716,0.919684744,2.851257818,1.720009291,1.621818508,-0.899777473,1.290029034,0.538464966,0.257381223,-1.206645604,0.544927891,-0.281622852,-0.184446773,0.852101466,0.934273465,8
4.905205183,6.863768314,2.489150531,4.813509846,-1.490163665,0.133383176,0.994512503,3.063176807,2.988897296,3.049129373,0.424734939,1.065540528,-0.521742853,-2.55690664,-1.9237878,-2.595365111,3.01910354,-0.664308924,-0.116675305,-2.008099063,0.486167545,0.54278264,0.127852366,-0.362663283,-0.843037247,9
-4.485828764,-1.413492502,2.165186278,-1.117314082,3.42998821,4.52023908,0.850743032,0.016755942,1.354928589,0.545034962,-1.626130134,1.406776785,1.181511861,1.931029878,0.896909792,0.219950813,-0.803187163,-0.156509654,-0.672329079,0.898453914,-1.999972654,-0.672905738,-0.146846013,1.178296068,0.014304344,10
-3.913421511,-0.67550623,0.307047777,-1.085892884,3.590630018,3.829767449,-3.079848717,-0.099533209,1.055595954,-0.85731664,1.02764109,0.921734779,1.587689702,-4.333366696,0.549212428,2.059669444,0.934787403,-1.415326514,1.271882659,-2.332186125,0.01523643,1.086971998,-1.141758373,2.284356773,-0.849004952,11
3.819087899,5.640017582,0.79458026,-2.877891578,0.132950022,-0.014482593,1.422738941,0.253373688,-1.455950464,-5.517419524,-0.498700982,-1.521483594,-0.181077772,-0.480128046,2.183572837,1.047178662,1.303025534,-0.56656614,0.718690508,1.197006714,2.52181564,-1.879594269,-0.141479406,-1.641989949,0.534087813,12
1.347668621,3.322965323,0.807820669,-1.215822728,1.025457269,-4.489250129,-2.6831742,-3.661167237,0.186682262,1.497350478,-0.760862009,-1.02267797,1.905264758,-1.421371087,0.575539825,-1.967374648,1.358544561,-1.609512694,-1.226933293,-0.273532281,-2.425571875,-1.264455328,-1.609150238,-0.937789302,-0.878727502,13
-0.077107783,-0.597680662,2.127396201,-2.575632731,2.261008622,-1.023678479,-1.311716459,-3.099670635,1.184616169,-1.248692316,-2.249006778,0.282897338,0.03371008,-0.094119445,0.22106757,-0.18028666,0.646094692,3.917259777,-0.221334681,0.600367495,1.71092485,-1.238612541,-2.325356793,-1.72725071,0.590066553,14
3.093436657,8.378604274,0.57596355,1.836937512,-0.275486669,-2.3320438,1.388271659,5.018604088,0.86545031,-2.595703829,0.802390794,1.2339884,1.337573497,-0.485116711,-0.107645731,-0.053035384,-5.383359496,1.478602788,-0.493354817,-0.14143408,-0.972341472,-0.116644889,0.098808221,0.765812493,1.849106405,15
-1.704822443,-1.378123657,-1.002660731,4.212885015,3.14887678,2.084547448,-4.610612089,-2.907282553,1.187068642,-1.279737422,-0.651912628,-0.186731698,0.619559707,-0.963091894,0.491262663,-1.333389782,-0.010971332,1.766070159,0.307846535,-2.220150477,0.895400457,3.697227727,-1.542610956,-1.976152855,-1.897721731,16
-4.752988884,-0.106598234,2.763030285,-6.345263174,1.764355312,-1.874625344,2.100486212,1.812421117,-5.868580606,1.032595916,1.255196647,0.173129278,1.35922865,-2.004809274,-3.322343499,1.06985999,0.916137077,0.308783608,-0.575501409,2.420194943,0.328065416,1.631315408,-0.855717927,-0.146761391,1.212406513,17
6.82111405,7.986796173,2.472253692,2.159166293,0.398907744,-1.418217702,1.299459227,3.449486799,2.426070754,5.98035442,-0.104663451,-1.912390366,-0.456370401,0.28260705,2.168945348,-0.116537769,1.898850804,0.342821343,-0.316740525,0.824472978,0.500249349,-0.316001188,-0.338118115,-0.192203068,0.446186368,18
12.29052697,-8.602793609,2.71765433,-3.147480609,-5.5547817,1.858445702,-1.209848495,1.247184436,-1.395356212,1.168153476,1.266770099,0.671713238,1.07901075,2.190608455,0.152729029,2.086929458,-1.608789022,-0.189830572,2.734919706,1.62376449,0.132414688,-2.621320349,-1.821579268,1.64473431,2.828000773,19
-4.876852416,-2.579163164,-0.432163461,0.27488885,0.804116755,2.984694538,-0.056099641,1.49791816,1.187393493,0.588138862,2.040073418,-4.539456639,5.472725756,-3.322088917,-4.136693439,1.144978968,1.293209549,2.32242704,1.264890666,1.39304938,0.554922235,0.384834978,0.33280364,3.075166043,2.442854381,20
-0.163250264,2.597247281,-0.271225689,0.478824742,0.835044821,0.116137605,-2.943905403,0.335336761,-2.78914194,-0.85905969,-0.764230501,1.115168868,-1.275655108,-0.870684999,-0.586492607,-4.30329711,0.819088901,0.647478147,2.524514191,-2.987611215,-0.559292824,1.918862273,1.974826895,-4.054532516,-1.87970454,21
-2.810673103,-0.7294344,-3.241812479,0.817802869,-2.585690817,-0.403552428,0.153179709,-0.527658841,0.395432535,-0.880483332,-0.905442533,-0.25755043,0.335706791,-1.686097638,1.10252217,-0.85744138,-0.214881952,-2.022094086,0.499064684,-1.106774363,-0.155554549,-2.30995555,0.191309328,1.432064119,-1.499167146,22
2.590115291,4.283892989,0.643955846,-0.250899985,4.202129585,-1.233279947,-8.953399801,2.158221672,-3.662896813,0.308793729,0.681061526,-0.129095721,3.616515892,-2.940293866,1.000732293,-1.934987683,0.524602349,-0.487321437,4.315858981,1.588396843,1.994707927,-0.942142879,-1.720412141,-0.634786124,-0.763053755,23
10.81511842,-9.221103086,-1.933795143,3.568518492,4.654995163,-1.953947729,-0.391252944,0.545729561,-1.309533393,0.63951404,-0.14184121,-2.089815952,-2.471202512,-1.533167571,-0.192064987,-1.119053364,-2.438473756,0.109461643,0.547046954,0.878789824,-0.859691765,-0.964682618,-1.646838303,-0.469116653,1.193601611,24
4.781813704,6.263644015,1.121521707,7.247574932,-2.734324819,2.197769125,2.380704564,-0.653427405,-1.854420196,1.818149743,-0.848153432,1.016694508,0.056495832,-1.875510312,0.251444843,-0.378448274,0.906030494,0.07900389,1.586983279,0.550291112,0.580259473,-0.480445698,0.66153285,-0.747895285,1.162354453,25
-5.604577061,-1.093993919,0.96544895,3.98245614,-0.149523605,-2.485443499,-7.197487784,-0.429801574,0.190624299,-0.897872322,-0.81809689,-1.007610088,3.304616153,-1.256103737,-1.02103377,-1.217803578,-0.641010857,1.903706379,4.081211544,-0.465860575,0.260780282,1.498157777,0.929583655,-1.189814772,0.631184673,26
-1.349585076,0.607414388,-2.336205206,0.091171279,-0.487031175,0.615361398,-0.180651169,0.170539723,1.963874613,-0.566441759,0.374819702,3.075105095,-0.50816819,-1.554257689,1.786455077,1.372673622,0.343979257,0.288123004,0.130594517,0.667667022,-0.460719961,-0.867158529,-0.995252299,-0.98106817,1.630796287,1
-4.100488839,-0.80158357,-4.45988091,0.400191826,-2.135119192,-0.991995858,0.554600275,0.944147189,1.336297759,-0.057538605,2.363525419,-0.095212745,-0.804955213,0.92136618,-0.656727646,-0.893713643,0.165749861,-0.967090732,-1.459808753,-0.377310727,-1.855121999,0.546808863,1.218402731,-2.307666815,0.242197572,2
-9.021014946,-4.627275934,8.55045449,2.082995485,1.823842108,-3.854026364,-0.946169332,-2.350888538,0.797187114,0.568784648,4.228854487,0.066570496,-0.901927993,0.595195994,-0.266410697,-1.003635513,-0.264799427,0.11147633,-0.897029484,1.868536006,-1.133100625,2.371090395,-0.008870631,-0.257794146,2.465803628,3
-4.101001936,-0.668924967,-3.557379132,0.366073549,-0.912586669,1.060289743,-0.0419858,1.003688729,-0.293633945,0.246025779,2.109567454,-0.257411714,-0.266446906,-0.220377062,0.130952895,1.156517493,-0.345162256,-0.677905533,-0.293349704,-0.802106493,-1.258186443,0.923581811,-0.008673166,-0.107811662,-0.018393171,4
-2.669754154,0.970977154,-3.534577006,-1.195328467,-2.84686363,-2.244571675,0.407027244,0.030088367,-0.357116526,2.183866271,0.758736436,1.266935587,-1.536002421,1.017727426,-0.751579329,-0.950938802,0.217036896,0.545848579,0.372873298,0.256634382,-2.092382727,1.179362929,-0.881145773,2.394195035,-0.546925322,5
7.48666286,-2.242704009,1.113549221,-1.536692825,-2.50357499,0.501372027,-0.065315637,-1.13801808,0.17558903,-0.218793831,-0.615433158,1.910018549,-0.802420115,-1.12031905,0.677956898,0.461310644,1.374442118,0.746319684,-2.139597643,-0.867190574,-1.162207192,-1.005971231,0.926102008,-0.502572541,-2.828281142,6
-6.719367334,-2.49604596,1.283540669,-1.088643553,1.933386797,2.530122108,-0.186539559,1.709294489,0.00542241,2.46788516,0.073011409,0.277188,0.35399125,0.719330777,-0.998593837,-0.26714895,-0.434088193,-0.354278255,-0.864561543,1.13957839,-2.390058343,-0.937891159,-0.273758832,0.044335755,-0.071045549,7
3.55357642,-8.401123252,-4.619701511,3.903267824,5.016675029,-4.007113052,2.418149811,-0.227171439,-2.596540448,-0.453945012,0.429506796,-0.060097968,3.178235879,1.301911669,0.597599733,0.72499712,1.376955749,-1.487412994,1.050576069,-0.526526899,-0.770082234,0.773499043,0.12298465,-0.618334387,-0.082074012,8
