PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA3,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,class
-14.64966469,13.8324676,5.180216883,7.937016454,-2.057294774,3.268847505,-2.05741724,1.679314437,1.998304973,4.545956307,-3.220632715,-4.000653063,-0.193529215,2.182570038,-0.843749192,-5.040986546,0.854541567,-0.600191467,1.374873905,0.347919636,0.504671932,-1.855162239,-2.397972204,-0.358549191,1.514624293,26
-1.378817308,-5.113968545,-3.04606802,-0.887824562,-3.004198525,-4.75762031,-5.57313047,2.713359966,-0.664008211,-0.430306316,-1.36618337,4.772834594,0.788344548,-0.485046274,0.188129014,-1.277876966,0.253815936,-1.26292592,-0.604155922,-2.60952336,-1.390715542,-1.676994627,0.409669653,0.417568211,-1.75619316,1
-9.814774311,-2.823055915,-8.341683088,3.248475341,0.91713494,-3.738434024,1.553235923,1.115597791,-8.789530262,-5.488109474,-1.364085722,4.315924258,1.151872875,4.702425968,1.800507098,0.923779631,-2.554710835,-2.676435046,1.824168192,2.859437826,2.286065207,3.203351694,2.884085661,-0.898020228,-3.666359763,2
-13.28185766,2.683270544,3.123108369,9.374560263,-4.942290389,-3.134476446,2.629431757,7.249499453,-2.581708462,2.839675231,-6.736063675,-0.242266138,1.016316291,0.17564598,1.489140576,-3.812822874,0.354582963,-2.419247676,0.378695959,0.023540548,1.235962061,-1.215066557,2.098935714,0.355536505,-0.57445756,3
-13.20895676,0.049849703,-7.682172719,2.954356862,-1.285724952,-0.465150568,2.45443047,0.03722579,-3.484643123,-1.579061772,-1.912443662,-1.597037154,-0.181832613,0.672342881,-1.495430705,-1.468982776,-0.734695102,0.850684326,-2.643751884,1.880119981,1.322577813,-0.574213088,0.768300876,-1.685660906,-0.998484129,4
-7.941252688,2.794918736,-9.028485042,0.939644503,2.246411252,-2.925770458,3.829783857,-0.779831653,-7.944192754,-1.354202739,-0.504007531,3.335364413,-0.989429622,2.877791003,-1.707275177,-1.710131017,-1.639041239,-1.107797223,-0.428663053,1.986211547,-0.928628092,2.002620679,2.0820282,1.76507296,-0.321727125,5
10.17589777,-10.00827485,0.133042096,1.889924965,-5.992845718,0.27594041,2.797342883,-1.801648103,2.034176308,-1.895395572,-0.060247961,3.85063308,1.592157628,2.284288983,-0.171678471,0.660934562,1.041559758,0.74046504,-2.211550588,-2.495472637,3.512297119,-3.6162225,2.186970204,1.705739612,0.339153429,6
-13.36610724,-4.069199828,-5.678619373,1.047126922,-5.718033475,-4.021270255,2.613171724,-0.97689015,-3.176874252,-3.190192086,0.146985182,-1.552408369,-2.78505821,-0.931241046,-0.345866335,-0.890469881,0.749750648,-1.564719667,1.927228236,3.656592708,-0.109833834,-2.114378493,0.200989121,0.02771479,-0.340208185,7
-4.619658791,-13.04454162,-10.51043294,2.551835479,0.602549697,2.904956485,0.396392277,3.583873838,-1.68163987,-0.644498936,-0.468289906,1.226579868,-3.11190013,-1.814271438,2.95305428,-3.01875836,-2.13650339,0.642704278,1.749619656,-0.467846786,-0.843513033,2.982128667,0.89418035,0.875983049,-2.381591181,8
9.575095227,-2.596590081,1.324701347,5.474504838,-3.369005897,-8.402686088,-3.230667027,-1.969190778,-2.209550517,-1.870595967,0.872488002,5.119523192,1.159441778,0.195711955,-3.014642123,1.492795543,-2.775724289,3.954079347,-1.475275843,-2.040142724,0.133018176,1.273444856,-1.685239414,2.453954979,0.728471606,9
-3.497168121,-3.722478611,-1.387298654,1.821494317,-7.468939014,-3.895211442,-2.779953914,-3.373295427,1.956898726,1.179503618,-1.286981121,-1.63422492,-1.06443993,-1.21874771,1.283161031,-0.20007796,1.812984587,0.118307377,1.218945314,-1.878864406,0.002199096,-1.632947882,-2.689613539,-0.558140401,-0.015092144,10
-3.824712152,-6.945660246,-1.322185505,0.821989287,-6.447970284,-6.396128857,-1.30246131,-0.666781663,2.714674487,-0.309512543,-2.011816676,1.987740137,-2.633649102,-1.828620527,2.970471674,1.455924501,1.923561223,0.383175769,1.518971805,-2.942302334,0.05035494,-0.403826736,-0.488838105,-1.099226285,0.188840588,11
13.72180096,4.70680972,1.716117614,-2.081703447,-5.472589877,-1.648498165,-1.28600513,4.520825464,-1.469903729,-4.332253348,-1.071306434,5.18935041,-1.165558677,0.661961673,-1.509306108,1.447048208,3.395025691,0.849273224,1.546671683,-4.96514836,-0.433191541,-2.177391463,-0.426321599,1.399245663,0.113836595,12
6.408654102,0.312208462,-0.645672988,-4.586650219,-6.058092519,-3.63831523,0.825633203,-0.030397914,-1.358806287,0.03818309,-0.843390266,2.383074749,1.086952238,4.125688417,-2.476936219,-5.075480185,1.336208944,-1.119769073,1.27795726,-1.394536547,3.179715074,1.632293584,1.243681901,1.599159249,-2.077746487,13
6.284975402,1.873878534,0.026055622,-5.364420338,-3.766979732,-2.223426202,-1.287615323,-1.173746406,1.9610849,-1.322088032,0.796852654,2.178898029,3.080664664,-0.974981478,-1.477227235,-5.484513025,1.296066321,0.841298846,-2.10684069,-4.028176519,0.642771313,2.341433946,-0.107930357,0.819077113,-3.299068905,14
14.39600722,8.31066981,-1.039879512,-0.101633505,-6.228006729,-0.924505426,-3.548296223,1.177167245,-8.254538228,-3.549428436,-0.539950298,3.875513726,-3.991125521,-0.514145948,0.258980349,1.274053433,-2.232902159,0.484912898,-1.920290675,-3.35166275,-1.524001595,0.204537765,-0.831086674,3.013135153,-1.190861847,15
-9.378937379,-1.844067823,-8.661927224,-0.595555784,-1.921088284,-3.521047286,3.571831768,-1.138812982,-2.549599731,-0.793391407,-1.387939764,3.870113497,-1.063218038,-2.066942522,0.445424736,-2.161646761,3.504912637,1.297106372,-1.512523024,1.030439326,0.66733,1.851232881,2.975888269,-2.177932847,1.282612724,16
-0.402590615,5.475765136,4.038616814,-6.334469862,-8.823532541,2.110830239,4.128628043,3.015751152,-3.697708291,6.036454863,4.507335148,-0.374602899,-6.98452662,2.54956822,3.240591047,1.106856002,5.709830835,0.491571555,-0.235520645,-4.047193393,1.209069495,1.547082492,1.774370709,-3.316946247,0.495476585,17
22.06930991,9.005308879,3.114280286,3.97205491,-3.302978579,-2.073450935,5.069303811,-0.548220319,-4.35058166,-5.713444547,0.982538624,2.182909508,-1.313821653,-0.204694502,-4.328529067,0.72970679,-2.392541009,-1.557612535,-0.674936429,0.581186514,3.575400196,-0.59711886,0.696832024,1.155392886,-1.145150766,18
13.97525642,-10.86113938,3.822397315,5.676987884,-3.725783018,3.376212213,0.951268583,-3.198333332,0.892847268,-3.11201257,-0.202629014,4.267629701,4.215890104,3.44295972,-2.589288103,2.118370583,-2.591437577,-1.976285049,3.738447243,0.883941524,-0.300556971,-1.165408196,-0.104258129,1.268666794,2.833247548,19
-11.40737813,0.58594993,-5.581045978,5.50235174,-2.746842405,-2.27308262,2.219975952,0.307128198,-4.623143962,-1.248368557,-2.050587723,-0.922802468,-2.212800919,-3.053096827,-2.431365913,-0.398146349,1.341417179,0.6602399,-2.068856954,3.181237262,1.861343994,-1.687529284,0.526850917,-1.155716313,1.034413082,20
-0.2638623,1.929521627,-6.725633247,-9.316896636,-2.742237514,-2.063169096,10.19218194,-1.924352555,-1.782854002,4.687716338,-1.505913457,-3.692195377,-7.79636332,3.185327574,1.947542255,-3.688350492,1.020850633,2.052044028,-2.438507786,1.501269098,-1.760460555,2.008911116,0.386515267,-3.683741952,-1.103032293,21
-13.0933977,0.758409854,-7.733232663,1.399544916,-1.148819371,-2.335154173,1.542897303,0.033863501,-4.137907067,-1.404517404,-0.857438828,4.908295711,0.079845805,-0.799593823,-0.31696754,1.884847777,2.682558151,-1.785168755,0.140818788,1.361120837,3.468445534,-0.790365201,0.436583575,-0.00550192,0.475443601,22
-1.720386387,4.798772987,1.397126533,-1.626223191,2.286045766,2.942942723,3.288698505,0.64274095,-2.13928423,11.08951061,6.529222322,7.809973462,-3.069971858,0.865392431,3.712834503,3.628532529,0.349447635,-6.147003657,-2.651611258,3.312589056,4.158178836,-0.790455462,-0.752509458,-2.327742486,-0.087554381,23
12.07238964,-13.26813904,4.996603556,3.31566716,-1.16279493,1.818250919,2.363343921,-5.92E-05,1.504936561,-1.475025723,-0.441407882,3.492266184,-2.148547528,-1.007978881,-0.652415759,-3.459725129,-2.092267731,-0.358462174,4.585474927,-0.403078184,3.742407108,-4.597437864,-0.307705972,2.791608675,0.196539454,24
10.15183996,4.888741553,0.19865191,8.880980559,4.918543735,-6.076632202,-1.283914335,-6.178419473,0.208644592,0.948770648,-1.667304317,2.130881901,-2.00433216,1.227309113,-0.047773214,0.633805103,4.161291408,3.158461217,3.382250335,-3.897811191,1.002072924,2.195842614,-0.449398387,-0.703327266,2.786451937,25
-13.57654933,6.133782112,1.110050271,10.58178283,-0.977396365,0.661717971,3.985312841,6.69243421,-1.087081342,6.191376,-4.974278735,-0.180211638,1.227700724,-0.784804399,0.246602764,1.163441981,3.221838673,-2.328630033,-0.074383671,3.943698253,5.94083917,-1.952079076,-5.075865991,3.330451037,-0.353750724,26
-2.307136256,-5.756756457,-5.854924593,-2.748056597,-1.906543837,-4.917763049,-1.774363345,5.235051698,2.349287116,1.238276718,-1.723884135,0.96829576,-4.521455944,3.214616089,1.411790588,2.665622816,0.248490112,0.828493404,-0.34400245,2.107680981,-0.15677704,1.935842421,0.86346346,-1.206033898,-2.752754918,1
-8.809918906,0.877517841,-7.558399207,2.717581924,6.305013923,-4.4526017,1.495107298,3.684319822,-1.321953831,-4.237746924,-3.427268048,7.862126519,0.033497978,1.477570052,-0.356777659,3.812802948,-0.273659051,1.541653364,3.615823935,2.641548188,-0.335680577,1.311032526,3.119472941,-1.759615294,-2.106331086,2
-12.93937835,-0.103084072,2.979680007,8.933530181,-2.407946778,-0.637499893,0.761298482,5.091226068,0.544989124,-0.237639914,-5.150041836,3.19885125,0.815717861,1.403114929,0.264314313,2.275503701,1.325693944,1.656529989,1.657258005,0.133096892,-0.585138761,1.428914242,2.58968399,-3.655722,-4.642730443,3
-12.58511946,1.515029799,-8.98920007,0.88010874,0.955052673,-3.540294754,3.696058576,4.360478044,0.388790386,-2.501490154,4.737565002,6.200318899,0.262919575,-1.462701165,0.580000842,1.464191454,2.032166863,-1.341744398,0.577949214,3.634708693,2.120107879,0.81342745,0.588798182,-1.456021499,-1.47819103,4
-9.022641942,1.002588079,-10.12117276,3.702536083,2.187552963,-2.775060254,4.205353702,2.786159712,1.499488632,-1.989026063,-2.265614957,3.39257116,-0.160998968,-3.35792117,-0.731483165,2.983908681,0.595335079,3.862215358,-0.157989015,2.993268347,1.095541755,2.052441206,-0.73460895,-0.655969438,-2.067371397,5
10.48813895,-11.2783001,2.835750968,3.295123138,-2.966466078,1.988418905,2.011438378,-1.053204342,-0.359754704,0.092332901,-3.406284297,5.334324551,0.593626755,2.166679245,-2.983657334,-0.095264925,0.50716135,-2.115367482,-1.594197507,1.914622401,1.306912139,-1.045357998,-0.269463575,-1.475163546,0.937214607,6
-14.20623591,-0.038264471,-3.784071726,5.727457091,-4.30689159,-3.027562658,3.008385372,-1.013299723,0.131746179,-4.07998046,-4.739287492,0.499276951,-0.834455262,1.451819448,-0.154528989,-1.026412479,-0.540224351,2.76574361,3.106959399,2.307068855,-1.685720216,2.573783707,0.254839594,-0.776933483,-2.439666417,7
-3.741366238,-9.738918182,-6.394077882,-0.652744372,-2.077485737,3.283227318,-0.931198062,7.050336471,0.163017507,-0.737429766,-1.848425518,3.202733147,-4.844709626,-3.886345565,3.677425703,-3.512419007,-0.362020376,2.516496436,1.19821313,2.041946214,2.15830568,1.73656929,-2.426526737,1.225093728,0.449370691,8
9.731446478,-6.555285626,0.291319981,6.257046262,-0.381064899,-8.261875829,-2.161579028,1.472808863,1.256737239,4.210184436,-0.14572712,-0.177953542,-1.352479873,0.952289269,-2.006179988,1.413865156,-2.042762012,2.219072802,-4.155855023,-0.975882727,0.374294535,2.8411674,-2.476786411,1.689453657,1.848978726,9
-7.666125463,-5.46021493,3.566405343,3.066709368,-7.396377273,-4.536219841,-1.643449679,-3.388130774,1.983183778,-2.954910262,-2.204630836,-1.059022687,-3.294479254,2.279154248,0.975323204,-0.568872494,-1.367081112,-0.398393264,2.947872716,2.461601201,-1.525121243,0.022967826,-3.459169575,0.616113075,-1.63193938,10
-5.743901449,-7.594167347,0.938573893,3.291828584,-5.31958386,-6.133525502,-2.377528839,-0.051713634,0.876462305,-2.483784824,-1.04347339,0.616496693,-3.322047631,2.212497474,2.614492975,0.352760368,0.361989274,-1.384752979,0.14464499,-0.426029737,-0.162301205,2.082917612,-0.180474578,-2.948696385,-2.104409699,11
10.57160032,-2.456073644,-4.377211179,-1.424028245,-8.751301932,-2.073253701,1.89077345,3.372708237,-3.780482962,2.825866799,-3.618340301,2.034889679,2.664756445,-1.204353231,0.439927978,4.096317202,5.263228243,1.876120429,2.37501304,-2.941767689,0.80665258,-0.847621623,-2.617843842,1.094186115,0.710320471,12
8.680911164,0.129259475,-0.004531843,-5.189784216,-5.522364167,-6.538646492,-1.665919113,1.21857241,2.144450333,1.520881403,-2.07098814,4.460403808,5.37747794,2.742433992,2.168419161,-1.765979222,0.933653854,-2.567557744,1.208448537,1.157103719,2.407185722,0.260711881,-1.084118187,-2.521951001,0.833861322,13
2.4851401,-3.633273851,0.744855492,-3.166702565,-6.915833745,-3.238292646,-0.32506916,3.667760337,2.657124644,1.026418453,-3.431182539,0.842138776,2.707477283,2.295892738,-0.139238858,-2.343196641,-1.950426407,0.054816085,-2.286924192,1.204817817,4.074053594,4.287826064,-1.712991134,0.447118678,-3.257579884,14
9.861104719,9.426788474,-7.757667742,2.988343349,-5.161634812,-3.036137516,-2.51189864,1.929634383,0.193702106,-1.174322086,-2.363695556,0.98969751,1.703389938,-1.764516667,2.916917914,-0.378364611,-4.033285356,-2.063005331,3.990441342,-0.566914368,-2.408471581,1.288855368,-0.430214877,1.14121494,1.265145822,15
-11.997765,2.468502575,-5.822532366,1.068093845,-2.429311021,-2.684373483,-0.747395251,1.105938062,3.213570677,-4.567492505,0.563200033,2.692229211,-0.868986217,-1.080049113,1.093285219,0.023730014,0.976781342,0.013049311,1.705594458,3.870990589,-2.521848906,0.829348149,1.900651295,0.340780232,-1.621206021,16
-8.394681196,0.547024651,0.381357895,-0.874026348,-10.64320189,0.542062516,5.478488662,-4.046872786,0.939467278,-2.64732256,-2.45161477,1.631392658,-2.970836192,3.020900048,1.113494028,1.24495089,0.817601885,1.924293034,-4.327725341,3.349547145,1.047661859,-0.338119495,-1.105768737,-1.202533218,-3.273983829,17
19.29417616,3.481016294,0.503846294,1.555015,-2.123597941,-5.765276417,4.645786264,2.356118018,-0.201855291,1.07884344,0.033159891,-1.415105183,0.587294636,-0.223625844,-1.721046023,-1.260416822,-2.358810579,-2.953303886,-2.051797691,2.36100128,2.631947955,-3.111820838,-1.685177267,0.878788366,2.444016903,18
11.25007038,-11.42142245,5.445919955,4.895292648,-4.894080841,3.78869227,2.258565846,0.971745751,2.979930687,-0.06138036,-3.60059283,-0.914238974,2.894975684,2.789724317,-4.002702261,-0.230234054,-1.522666068,-3.455407278,1.829335472,4.200082895,0.503380689,0.860640838,-4.077743946,2.019462045,1.514471152,19
-14.48891485,4.972690653,-3.571975347,3.436158793,-4.681987032,-2.327376489,2.210577371,1.43528191,3.575509867,-5.858054887,-2.002172986,3.788377769,0.381015101,-2.676859978,1.520237732,-0.72628071,1.267124176,0.16415377,1.719056857,4.822415645,-0.983164886,1.670729317,-0.563522991,0.86699151,-1.655722047,20
-1.141238446,7.222863559,-5.179780499,-5.827478402,-2.115441038,1.983509654,8.4341889,-3.085450542,0.870010821,1.243747692,-5.671846891,1.940712973,-2.577193834,5.455226978,1.165504138,1.874418507,-3.494356716,-0.32620058,1.312401459,6.249998845,-1.555853604,0.127621208,0.104191054,-1.482938273,-2.417817742,21
-2.681375551,4.51076059,-1.567353926,6.843587399,12.46736416,-1.586628593,-1.262882994,-3.472805863,-2.525388603,0.18146264,-4.290916968,7.542451023,0.953177955,-0.137543983,0.690126284,5.01524635,2.105440164,5.535732724,6.411558113,2.124060656,-3.669625535,3.41453001,-1.084019013,0.036414089,-1.367049406,22
3.933867582,1.631626499,-3.871458862,1.721132132,-3.280752314,-4.372592242,-7.329862555,-1.920777959,-3.558035757,4.105432883,0.548694454,6.504683731,3.853833875,-1.745308091,0.678876384,-5.850475789,3.73572106,4.251795855,-0.895834324,5.5429811,-4.934278637,-3.336563995,-1.467088709,-0.037587648,-4.046403524,23
9.601144085,-12.78232999,4.297286428,4.266009854,0.372699285,1.983573408,3.133123354,1.022763748,0.588312932,0.643879956,-0.541473803,0.391677586,-3.619543594,-0.497232992,-0.091613235,-1.666656723,3.013371591,1.788801769,4.30794247,2.104587284,4.545760469,-3.740377942,-0.176114878,2.55101173,-0.805247082,24
12.62415519,5.919988001,1.592018785,8.43590862,7.622921479,-5.50997912,-1.562408803,-11.13824425,0.745251054,-0.444132193,-1.678153126,4.818583212,-3.487342748,1.461317894,3.449964412,-0.940056427,2.358832533,-0.780020759,1.803251696,-2.029544883,0.5390359,2.724072669,1.215333972,-1.485613709,1.995117219,25
-14.27404693,5.145105195,2.926461113,9.510211049,-4.005416856,-0.246914465,6.892000497,12.61472201,1.875956065,5.156858684,-0.109349059,7.67742791,1.919201119,0.727328176,2.888110206,4.555332242,4.213521652,-0.297981581,2.120849872,4.689282617,4.792242201,3.889856328,-2.665369554,2.137786733,-3.62582045,26
0.289900525,-9.617143865,-6.009393138,-3.28362061,-2.907287566,-3.774122717,-5.381133308,-1.317331746,2.396484292,3.597937395,3.668114487,-4.12713913,-1.636407384,3.499984416,-1.242219723,2.519664271,-2.241030426,-0.68485676,0.538050324,-1.667648797,-0.591648004,0.060981509,1.205231176,0.724021086,-2.510959439,1
-11.06442388,-4.762694314,-7.67201609,-0.029707019,2.931671156,-1.885339793,-2.4853685,-2.86491859,-2.452270609,0.119698141,-1.769277168,1.354742959,0.006650438,0.473161528,-0.383823477,2.641643806,-0.716154445,-3.011025152,-0.56539518,0.796606964,1.302637371,-2.12025529,4.031814527,-1.223546149,-0.868153212,2
-15.57944431,-0.770749498,5.380413556,12.61570442,-4.38348742,0.442128829,0.384094234,0.748667546,2.425096516,3.911661287,-5.834524497,-4.212892215,2.363011439,1.656932509,0.381940077,-0.027233335,-2.737153281,-1.295743099,0.901599708,-0.979839722,-1.401601208,-1.614205093,4.685107687,-0.054629769,-3.606923855,3
-15.75057091,-3.847173496,-4.236504648,4.646868945,-4.151053998,-1.908807897,-0.67120677,-0.60185291,0.179083409,-2.326035573,-1.903105992,-1.457022309,-1.20274463,-0.007788636,-2.598293494,-1.275858431,1.407656005,-0.45266427,-1.401234074,2.288780235,1.40768455,-2.241706726,-1.831285858,-0.170916627,0.219111703,4
-9.865708382,-2.800051777,-12.65029482,0.776922624,1.429777895,-2.734941446,1.913655408,-2.807934855,-2.977041357,2.170768161,2.473403169,-5.154402751,-5.122614059,1.085122642,-2.070160635,0.130112103,0.896840777,2.137326927,-1.8964216,0.728640547,-2.066416956,0.105917945,3.779185065,-4.135964751,-0.270297552,5
13.03279711,-12.62844397,-2.875005276,-1.74850211,-5.188296209,1.156324951,-0.222605277,0.251058671,-0.201046864,2.280849888,3.157922188,1.525749887,1.780067315,2.587814606,-6.208941496,2.080425019,0.265445562,0.089117391,0.910681421,-0.880751875,1.010707347,-1.603222129,1.154975309,-1.142302295,1.789840182,6
-13.48946299,-5.709216701,-3.299461118,2.976846716,-5.605016131,-4.256198827,-1.296319417,-2.690745809,-0.830349714,-1.694501724,-0.301677248,-1.922334275,-2.575934504,0.299126538,0.221240246,-0.364663838,2.684959269,-0.020744819,-1.138201585,0.408549836,-0.738720705,-0.937941792,-1.683085601,-0.583174918,-0.984250091,7
-1.767422232,-15.72547087,-10.06704409,-0.604017871,-0.499079206,4.063078484,-1.051845574,3.898588697,-0.923832052,-0.466365377,1.647773307,1.264594519,-7.191708564,-2.531783741,2.250287962,-1.993827831,-2.326185249,2.020664293,2.533859365,-0.633876994,0.389418978,2.248948954,1.073837348,-1.047724267,0.677998883,8
11.17437259,-10.24572484,-3.524985263,1.955216939,-4.574014362,-6.541703166,-3.09306824,-0.185922033,-0.816097191,3.677976029,5.313337489,-0.74555682,1.508096514,3.126700813,-5.761459087,2.154765431,-3.194310041,4.624460943,-1.97557781,-1.416980801,0.338424932,0.238069045,-0.47106012,3.189572904,1.719610148,9
-3.758376222,-8.940717766,0.596015271,1.582680123,-6.98207961,-4.902258805,-2.583199811,-5.837957189,2.16366457,0.42402401,-1.103869535,-2.419494398,-2.217942574,0.69100322,0.281477306,1.01502089,0.663562404,0.391880947,0.176709882,-0.646851288,-0.137684229,-1.110545781,-1.503740152,1.083039205,-1.059795153,10
-2.039050351,-7.167013305,-1.07186281,2.116256219,-5.27893053,-5.546599061,-5.394542611,-3.844970413,3.453294323,2.122793723,1.26124443,-0.828735383,-2.025466876,0.50929222,1.813602073,2.053856314,0.06507942,-0.658480515,1.33476845,-1.343236526,0.304332239,2.377312295,-2.475807128,0.539522237,-0.22206612,11
12.86254415,-1.921280324,-6.205039661,-3.209515129,-8.574767256,-3.123528992,-0.787099825,1.145844723,-3.728094145,1.774538519,1.552578467,-1.148702826,3.77111088,0.628561791,-3.84012875,5.736761445,-2.022114168,0.648305816,4.244249198,-0.092921181,0.314818089,-2.539310709,0.76773141,-0.775317027,1.513195957,12
7.117973834,-2.954138823,-2.372428441,-3.065187849,-6.572089619,-3.012535286,0.21317165,-3.183983646,-0.618548179,0.55221006,-0.218311733,4.409386251,5.65373637,5.899195591,-3.060530458,-3.44309201,1.378026467,-1.152024727,1.218967974,-0.300094343,1.355577815,2.248617128,2.689498005,1.44304215,-2.741765474,13
6.338860377,-6.65478751,-5.392373822,-7.163309792,-4.603374643,-2.876600396,0.164449339,-0.389498195,3.020589894,1.825021095,5.032411545,-3.44939431,3.059151734,1.321454769,-2.61597926,-2.536052667,0.774008449,1.010484662,0.893629095,-3.159194807,1.066268257,1.215002861,2.027746896,-2.089401482,-3.290819716,14
11.46900498,4.205997256,-10.52700616,-1.760305659,-7.300609689,-2.860983353,-4.045175925,0.610780205,-4.475570304,3.139416786,2.314631257,1.698026047,-3.713063863,0.278265978,-0.802070965,1.704609311,-3.565528941,1.517212499,-0.229139604,-0.547802929,-1.0642074,-1.982178799,0.538640721,-1.038102713,2.24943166,15
-9.420399363,-4.086139207,-9.641865774,1.85746322,2.155136819,-0.537973528,-0.012300069,-3.026168899,1.153185215,1.908711098,-0.223114352,-3.815395487,-1.453166908,-0.033679674,-0.604379958,4.176848424,0.782253804,-1.356889312,-0.869950522,0.953411173,1.607941289,0.162797188,2.007533202,2.494468015,-0.516118183,16
-1.548806758,0.525591132,0.297336704,-7.19509031,-10.08833756,0.605175507,3.05725147,-5.122343656,1.202107114,4.351940009,-2.488384656,-0.616174753,-3.266812182,1.134803755,2.512626426,-0.227523934,0.434489841,-0.248456636,-0.941120789,1.430910277,0.74061717,0.024159325,0.385755467,-1.522998816,-0.455796048,17
17.18062527,-3.326843178,-1.122967619,0.552101965,-5.543288746,-3.403732787,3.102913935,-3.311010904,-2.436151458,-0.33840869,4.656271922,-1.728341035,0.622289022,3.898156462,-5.49983812,0.79005536,-5.919235091,-0.623377893,-2.285712408,0.587574898,1.469309608,-2.062630767,1.714221187,2.831943508,-0.79084617,18
13.93261406,-13.69203099,-2.655784393,-0.358205356,-3.211088138,7.714056318,1.571587854,0.731558764,0.966327426,-0.582215529,4.995677561,-0.338127543,3.523802901,1.807461321,-7.194715197,1.439402182,-1.182415744,-2.481238969,2.13005033,-0.967883621,-2.107579843,1.649065718,-0.956809233,-2.317843102,1.842869832,19
-14.00899799,-1.43323973,-3.110218081,5.056892866,-3.994546427,-1.026524556,-0.113044905,-5.159421002,2.96473008,-1.183268155,-0.354163153,-3.532511696,-0.819803406,-2.335557878,-0.771358532,0.945237807,-1.153736304,-0.646340777,-0.952084514,1.835247227,0.922419812,1.451129519,-0.05372684,0.194533292,1.068620626,20
0.934342309,2.741721964,-4.395461899,-9.381870722,-1.548738744,1.861655516,5.66189331,-5.051068779,4.197227499,6.351446603,-0.93350763,-4.946818453,-4.453979623,4.063386777,2.313852645,1.846265936,0.582708126,-0.991699736,2.534570147,2.564418506,-0.377883091,0.275348647,0.172307894,0.177836278,-0.499446611,21
-9.663246093,-3.682341328,-5.548606545,0.321359035,2.540684705,1.747241132,-4.338067541,-3.063261063,-0.913231518,2.021347984,0.210292302,0.459535982,2.269230967,1.313250327,-2.089465061,2.920649219,1.326882498,-2.797389852,-2.809094749,-1.037213083,1.567330504,-0.801711567,1.358137363,1.911124556,-1.080872117,22
-5.181557218,0.626085751,5.065710189,1.601573768,-5.757772347,5.64261191,6.236105269,-2.831202273,1.719798967,14.9753111,10.2637009,8.713468368,-1.98252219,-0.913169885,4.543723221,6.053710089,0.937917489,-2.420469518,-2.74154022,2.008480121,0.13834208,-3.45129498,3.765020637,0.44368032,-5.183625558,23
9.883625996,-18.25180161,2.163163555,2.084237171,-4.04110231,1.135554162,0.336729844,-3.660113651,-0.862767611,0.347872706,-0.797366394,6.482481167,1.01450946,-0.419986129,-0.876648361,-2.845065588,-2.697913891,0.117707198,1.515022711,-2.915130845,3.139247347,-2.976760483,0.770250895,2.481513763,0.753800018,24
12.61859464,-0.579072656,-2.261818898,10.07505565,4.563703832,-4.69672729,1.163410372,-2.118957121,3.00252516,5.979355469,-0.627351676,-5.790183058,0.165418093,4.675361598,-1.657157953,0.486289562,1.43433554,0.958586749,-2.316999065,-0.368203998,2.26947605,1.726797092,-0.807067503,-0.276091725,-0.941170516,25
-15.46646879,0.819662215,3.316391271,11.59505958,-2.861764285,1.524581682,1.075302371,3.5185972,2.576455187,4.432603708,-5.406644812,-3.476844036,4.157672033,3.399628254,1.182308016,0.248037227,1.854930858,-3.443803376,0.426255478,-0.39056438,2.716728596,0.881988435,-2.648704477,2.066874043,-2.354975482,26
-1.715121941,-2.551257595,-1.096072308,1.019278202,1.689019305,-4.086107746,-3.377919774,3.350380082,1.302631005,-3.029976773,-0.752263598,3.365194671,-2.540471546,2.362312707,2.160147134,-0.699285906,-0.220098206,-1.859453231,0.724861017,-2.296775584,-1.607958317,2.553176882,-0.282878671,-1.85714778,-2.936385788,1
-9.965566213,1.961283375,-6.060086762,-0.65734072,4.683592585,0.847630016,-2.91259436,-0.200615135,-5.163982798,1.609976543,-0.296862433,1.803650564,0.668171448,5.784224955,-0.809838235,-2.649006736,1.970349428,-3.149565647,-1.712085182,1.258274472,0.697635616,-0.133484591,2.002498472,0.372779317,-0.702897587,2
-17.68346366,4.548548054,6.706475287,13.62585526,-2.065102096,8.647418375,2.24605531,5.9462724,1.366004797,2.037317085,2.837752806,-4.229674869,3.749574284,5.071810593,4.073390178,-0.443665594,-2.476504844,-0.657362789,-1.64307863,-3.058879502,-1.514829845,-3.91408219,6.328200399,2.251996029,-1.272125475,3
-14.09282688,2.627527832,-7.585736868,-0.039569074,4.240053074,2.646814745,0.312568898,4.368911941,-2.020055217,1.770066048,0.419288915,-2.449201508,-1.053424204,1.60869284,-2.98583859,0.118357211,2.318517698,1.014008873,-1.535739236,2.553687469,0.82935441,-1.971215921,0.391387586,2.080080683,3.364847874,4
-11.26480573,3.226433417,-4.136802155,3.747114038,3.962554441,1.19424583,1.623184601,-3.114234828,-5.395140153,0.060770417,-0.566030721,2.746004498,-2.681173633,2.512286306,-5.372982771,-3.770632862,-0.24763988,-0.188066449,-2.656154415,-0.410286958,0.474981203,-2.027058925,1.339194049,1.210323838,2.144016146,5
