PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,class
-0.299116764,-0.277569264,-0.376994985,0.377778238,-0.016874728,0.978989803,0.343315361,-0.262441015,3
-0.207158899,-0.271050841,-0.354600754,0.052234785,-0.311050571,0.338522591,-0.156253921,-0.296105845,4
-0.256742801,-0.37060971,-0.410845198,-0.461218723,-0.507773915,-0.078564894,-0.198786486,-0.785326781,5
-0.195387716,-0.316720432,-0.418479569,-0.286906877,-0.291753899,-0.186891055,-0.102471196,0.283195268,6
0.559410248,1.319397201,5.812672298,0.603249842,-1.662213761,-1.911472384,-5.623753599,3.7144651,7
-0.012197072,-0.325897344,-0.46463587,-0.257623681,-0.518793166,-0.547049729,-0.538644689,-0.443732142,8
1.438979523,1.161000065,-1.027638928,0.082148074,-0.434538314,-0.09414976,-0.524550807,0.031653178,9
-0.265255406,-0.382186576,-0.543206364,-0.436010705,-0.422217922,-0.158999437,-0.218959164,0.495729454,1
-0.198569324,-0.384850883,-0.423364875,-0.487600427,0.166084543,-0.110392839,0.005968031,0.696673831,2
-0.816583247,0.346189184,14.46351934,1.561876974,0.632337656,0.60183272,1.465189414,-7.187904996,3
-0.192281389,-0.318109152,-0.467289458,-0.265721466,-0.3261615,0.062464385,-0.054657423,-0.304591054,4
-0.184122923,0.049870878,-0.604912879,-0.125725873,-0.29904692,-0.304540848,-0.336974446,-0.291164328,5
-0.207743233,-0.279078565,-1.089191007,-0.327066095,-0.446452097,-0.524883003,-0.347138459,0.905341484,6
0.50157436,0.156350701,-0.176589945,-0.056376522,-0.34789688,-0.466304076,-0.954821656,0.504238115,7
0.29495488,0.311742393,-0.475977718,-0.182308322,-0.526151876,-0.334674489,-0.492717782,-0.253571137,8
1.426707735,-0.271783264,-0.470974473,-0.233422867,-0.433987733,-0.160024873,-0.529797418,0.008086995,9
-0.222604384,-0.407309692,-0.615287493,-0.430991454,-0.348061647,-0.142040556,-0.292648777,0.29084358,1
-0.445569261,-0.608047248,1.256805664,-2.237300757,4.978719138,-0.190623254,0.200514912,1.511988234,2
-0.327460633,-0.369959159,-0.160396355,-0.010424086,-0.275570118,0.733094179,1.171605975,-1.296567779,3
-0.197278412,-0.323998661,-0.404465162,-0.275204045,-0.349601444,0.06357095,-0.038452639,-0.479268005,4
-0.185593622,-0.072430735,-0.480405981,-0.111871271,-0.502359648,-0.137169009,-0.11793321,-0.801313396,5
-0.220861207,-0.208486574,-0.6418212,-0.223667068,-0.376174672,-0.213135367,-0.350369187,0.031624028,6
-0.2133446,0.727699353,3.726663808,1.116492908,-0.930192834,-0.198190971,-2.47419328,1.206616899,7
-0.215513719,-0.323407709,-0.611438425,-0.367387138,-0.513243213,-0.446542419,-0.164961138,0.38462987,8
-0.218652876,-0.215112124,-0.756173174,-0.263318185,-0.358675974,-0.113426926,-0.621700954,0.113552271,9
-0.219801132,-0.386296939,-0.553867707,-0.375692573,-0.337425815,-0.258637948,-0.192046431,0.446917968,1
-0.993607926,-6.440252305,8.851526909,-26.06540963,86.69881218,4.148810673,-8.632707158,-15.02362714,2
-0.280481762,-0.263966656,-0.27761257,0.421414674,-0.104538782,0.993558742,0.592492071,-0.290540817,3
0.963104846,-0.541540735,0.05622112,-0.252942147,-0.300754076,0.549935035,1.241130536,-1.375519574,4
-0.346930663,2.894104542,2.314645702,-0.669076242,-1.002927548,0.052237703,-0.719869639,-1.044912945,5
-0.194745983,-0.154578175,-0.503221642,-0.074478449,-0.301521268,0.202804483,1.563029645,-0.77625373,6
-0.160128762,-0.163336716,-0.582601789,-0.1383587,-0.56089281,-0.367064226,-0.732160515,0.19797033,7
-0.173621249,-0.323669167,-0.467082335,-0.337442807,-0.416960721,-0.225955201,-0.354413877,-0.151346266,8
1.569069588,-0.288990362,-0.820948225,-0.288457942,-0.45619994,-0.162285021,-0.529385808,0.044215686,9
-0.251304531,-0.465084368,-0.624410002,-0.503579281,-0.433419891,-0.183202974,-0.299227923,0.57097315,1
-0.222083589,-0.538265658,-0.27692083,-1.193365266,2.367335235,-0.012275092,-0.353472507,0.198697492,2
-0.347050255,-0.417033031,-0.162353631,0.015334763,-0.246830687,1.022250326,1.582675441,-1.849519766,3
-0.140361276,-0.147068599,-0.643941867,-0.153822626,-0.304985169,-0.19839978,-0.352827982,0.067672239,4
-0.274715078,-0.111742037,-0.386235609,-0.277220651,-0.634373253,-0.180863101,-0.165105216,-1.62914149,5
-0.106851921,-0.124757191,-0.604149448,-0.110137965,-0.296902717,-0.187960248,-0.346500185,0.0229215,6
-0.131368454,-0.092166719,-0.423639508,-0.082992542,-0.410583636,-0.23605565,-0.592281481,0.128248438,7
-0.170402855,-0.241414177,-0.402428766,-0.291997963,-0.491911174,-0.242291069,-0.321849964,-0.313592006,8
-0.168162949,-0.248275922,-1.018530291,-0.198359967,-0.251970695,-0.513877873,-0.626403918,0.498818114,9
-0.27158204,-0.448408071,-0.347963088,-0.389698515,-0.172193341,0.063905196,0.081710048,0.698683923,1
-0.728820725,-0.524849872,7.999966738,0.031913756,3.814899846,2.448645831,5.752560952,4.301713223,2
-0.278484214,-0.082603333,-0.33567904,0.042411294,-0.263703791,0.349639205,0.536604889,-0.564717548,3
-0.246573254,-0.167529203,-0.259034162,0.241135625,-0.308056755,0.410358415,-0.23012465,-0.39104082,4
-0.338421532,-0.29296456,-0.027625273,-0.119087997,-0.715230199,0.251904583,0.046226003,-1.423216979,5
-0.124443002,-0.015926418,-0.735997436,0.236690491,-0.262321952,-0.567411703,-0.712338697,0.042266225,6
-0.169072744,-0.162327424,-0.357073549,-0.17603845,-0.38007459,-0.240305043,-0.588803626,0.141857002,7
-0.017604103,-0.182386944,-0.310386287,-0.147592576,-0.611007004,-0.395993341,-0.379649687,-0.612106067,8
0.020209422,-0.060849975,0.206852333,-0.157439562,-0.637993265,-0.229208865,-0.830251362,-0.799579236,9
-0.296093938,-0.3973704,0.156575034,-0.425948385,-0.460538905,-0.149731662,-0.023264849,0.744022681,1
-0.437598183,-0.202854871,8.208074206,0.398433248,0.063042868,-0.407819084,0.174583743,0.851143811,2
-0.266525729,-0.373656148,-0.377349539,0.199793991,-0.10354889,0.935507213,0.594243984,-0.372115914,3
-0.264607609,-0.287940427,-0.123613435,-0.132900223,-0.283136796,0.242084364,0.181677198,-0.793553372,4
-0.39446852,-0.449445095,1.40138674,-0.732014398,0.149344289,-0.131870046,-0.660065585,-2.527502539,5
-0.234185364,-0.200865337,-1.070697488,-0.14527598,-0.549386189,-0.149536493,0.472639462,0.395452765,6
-0.161263942,-0.17720623,-0.344698694,-0.196438831,-0.332371908,-0.182356734,-0.442300175,0.0729462,7
0.19933636,0.394038751,1.142687515,0.016593655,-0.601025614,-0.298123525,-0.358832884,-0.620048671,8
-0.209310813,0.700891791,-1.778206112,5.564778783,2.019600084,-6.540505513,0.479280243,0.053344063,9
-0.282000415,-0.40966657,-0.646493047,-0.466527212,-0.362835858,-0.348741681,-0.257585259,0.612530069,1
-0.312106254,-0.678914155,-0.007012337,-1.260703574,1.856104909,-0.073428622,0.831453312,4.424149357,2
-0.200055827,-0.271815825,-0.574813689,0.080379188,-0.143035397,0.443599253,-0.291975566,-0.000962692,3
-0.180399818,0.090604161,-0.60151906,0.618448786,-0.275430832,-0.679307308,0.038694928,-0.651578453,4
-0.271209735,-0.363716789,-0.330231434,-0.244128115,-0.533115098,0.201005653,-0.065205856,-0.726205749,5
-0.141318661,-0.02678665,-0.712990364,-0.067910361,-0.350525911,-0.348854662,-0.4778102,0.257613768,6
-0.223228291,0.67546123,0.151164443,-0.096596805,-0.467468466,-0.346209691,-0.850556664,-0.089971542,7
-0.045871294,-0.346163637,0.74965618,-0.200774394,-0.543578356,-0.237093765,-0.748929271,-0.692893636,8
-0.137782415,-0.180670801,-0.771717534,-0.178717386,-0.35287625,-0.179091321,-0.628084291,0.123027282,9
-0.211660815,-0.386382337,-0.549431922,-0.41946384,-0.348067995,-0.138992644,-0.253386771,0.320353182,1
-0.275389034,-0.505603519,-0.566186747,-0.520995209,0.111788321,0.053072694,0.123130254,0.74973999,2
-0.266437092,-0.332790115,-0.542851505,-0.004573823,-0.228198378,0.548021051,-0.1674281,-0.390778377,3
-0.290317838,0.323634889,-0.537388061,0.693707289,-0.032375899,1.348552888,-0.027715901,0.10150855,4
-0.382029705,-0.295799852,-0.025003274,-0.452690647,-0.857046266,0.07706963,0.211352215,-2.186288359,5
-0.247171212,-0.321843559,-0.792071039,-0.417124867,-0.221174667,-0.355324624,-0.03956749,0.658095633,6
-0.232777457,-0.14135599,0.186406353,-0.331527479,0.096711168,-0.238836072,-0.845252886,-0.448003442,7
0.005308683,-0.337637595,-0.366396139,-0.293800562,-0.453272145,-0.228127144,-0.371760606,-0.26720794,8
-0.225858851,-0.290890454,-1.715105961,0.225468106,-0.863367383,-1.456500923,-0.347466866,1.273317829,9
-0.258589958,-0.124862522,-0.57797899,-0.284784564,-0.302449839,-0.215318776,-0.182609653,0.344424059,1
-0.238180908,-0.160889433,-0.502267561,-0.289413386,0.079809379,-0.104055632,0.009131136,0.589910877,2
-0.250877055,-0.520042884,-0.205059901,-0.207561529,-0.285416824,0.678822004,1.685757443,-1.601157582,3
-0.163985889,-0.178634935,-0.52565498,-0.068517929,-0.259467356,0.073786078,0.04108587,-0.44341475,4
-0.443257305,-0.44983252,0.10878324,-0.431806132,-0.966105105,0.162388789,-0.144580849,-2.533372372,5
-0.140244842,-0.182678715,-0.795899589,-0.174081489,-0.408455672,-0.29346943,-0.401006038,0.162373163,6
-1.824480961,2.818182578,86.70496624,11.08171511,-6.53951805,-8.317148053,-22.61103881,2.455469307,7
-0.004311184,-0.335359621,-0.314675075,-0.314687441,-0.374249504,-0.16886447,-0.343108606,-0.253521133,8
-0.124972373,-0.145333473,-0.597003976,-0.10148994,-0.34186547,-0.112192069,-0.228535162,0.098102222,9
-0.39893694,-0.419501857,0.959681746,-0.204752907,-0.461550391,0.42413648,1.550656356,2.20403358,1
-0.39303287,-0.732604618,0.295700873,-1.45772557,2.280111154,-0.145331291,1.015116379,5.551974895,2
-0.270971129,-0.303134779,0.305205899,-0.35167794,-0.395364476,0.026815004,0.23232232,-0.616999644,3
-0.167514329,-0.168963818,-0.440585993,-0.030200926,-0.335208659,-0.040966337,-0.099862274,-0.524888242,4
-0.233312409,-0.316981189,-0.306775256,-0.398900832,-0.443769897,-0.081161255,-0.171469782,-0.73097079,5
-0.241962986,-0.290507279,-0.652449568,-0.334434172,-0.462474735,-0.202015531,-0.363287994,0.011286921,6
0.542134643,0.962714847,-0.044689999,-0.101779602,-0.591089274,-0.494842322,-1.539495293,0.805204269,7
0.422352722,0.203033563,-0.703693196,-0.348575131,-0.636005377,-0.582324566,-0.655959601,-0.278039184,8
4.925576873,-0.414995271,-0.692020242,0.825797603,-0.271981469,1.433405749,-0.909106144,0.284459529,9
-0.412897536,-0.220700549,-0.287465515,-0.673151793,-0.672399996,0.009298224,-0.734165412,0.405286876,1
-0.252532318,0.051055894,-1.011204945,2.975836481,1.117811379,-3.614788686,0.68070798,-0.119412114,2
-0.381911598,-0.245975361,-0.3765217,0.367557386,0.21142162,1.224106467,0.861662097,-0.371870276,3
-0.141582922,-0.155450362,-0.539085992,-0.087637906,-0.245394446,-0.01419002,-0.051594462,-0.318056734,4
-0.369271006,-0.310939027,0.190594622,-0.36469145,-0.851214073,0.003689048,-0.283234168,-2.032633426,5
-0.195835921,-0.048624729,-0.628941201,1.450581102,0.389294453,-1.981547579,-0.058539001,0.035664623,6
-0.208854174,-0.188272762,0.303154367,0.032093007,-0.281322636,0.219170158,0.921566414,1.745330028,7
0.048071992,-0.302460746,3.053346516,-0.680537608,0.142150567,-0.03918894,-0.626227776,-1.802233181,8
1.08292113,0.269998875,-0.76628618,-0.206516953,-0.462473926,0.121736202,-0.45300052,-0.168081875,9
-0.276136678,-0.343539231,-0.275966671,-0.353629808,-0.369966279,-0.23415042,-0.238828638,0.340227657,1
-0.263412338,-0.544470462,-0.077208089,-0.727785868,0.675353556,0.190993921,1.068128384,2.750004028,2
-0.206504053,-0.32890285,-0.204054528,-0.243957568,-0.20051449,0.13086602,0.086672566,-0.027092817,3
-0.121162219,-0.135163249,-0.618202066,0.145111489,-0.323881852,0.075597216,-0.24033374,-0.065780726,4
-0.396375688,-0.314881802,0.017248154,-0.522995813,-0.901810283,-0.017165089,0.03936952,-2.44895677,5
-0.20094828,-0.338601706,-0.516945536,-0.371824033,-0.306502943,-0.162315998,-0.08794629,0.213519097,6
0.471964894,0.183604753,0.757120581,0.086690979,-0.534550756,-0.763836416,-1.671667432,0.816086288,7
-0.027482356,-0.367285056,-0.526044568,-0.372361069,-0.624310287,-0.499684107,-0.624142931,-0.539892728,8
-0.201571853,-0.348675041,-0.506694007,-0.390300131,-0.297851764,-0.130191679,-0.090309512,0.165336127,9
-0.278692493,-0.565035566,-0.714547496,-0.662383968,-0.436051445,-0.22378516,-0.520387225,1.044687396,1
-0.176040681,-0.562131068,-0.170693269,-1.350878843,1.730464831,0.038331034,0.977148331,4.685267521,2
-0.281503053,-0.432143894,0.185091332,-0.130190638,-0.319743774,0.593389757,1.553523153,-1.495049984,3
-0.1709634,0.397425529,-0.51463544,0.155712892,-0.215890661,0.388470419,0.082889242,-0.606566573,4
-0.285330289,-0.12588338,0.1500854,-0.294122342,-0.585646864,-0.061881641,-0.200620622,-1.156491684,5
-0.118438828,-0.125325597,-0.715402643,-0.112961024,-0.394440153,-0.303383275,-0.415230335,0.076932911,6
-0.499893248,-0.200880856,-0.092201529,-0.258091211,-1.358953519,-0.744099013,-0.386370826,-0.297811983,7
0.062763848,-0.070223098,-0.582403098,-0.029846615,-0.423972987,-0.347894616,-0.408898179,-0.179790734,8
0.542692354,-0.222810032,-0.599539022,-0.233668876,-0.313398964,-0.14130861,-0.325921199,0.033664708,9
-0.216396973,-0.514323799,-0.677714228,-0.613986848,-0.352967903,-0.208822391,-0.408731535,0.857493995,1
-0.208589639,-0.398950018,-0.312245028,-0.544037935,0.432647528,-0.118892984,0.078878877,0.927136408,2
-0.289098676,-0.631379518,-0.620718749,-0.20236474,-0.12005501,0.738295916,0.895448014,-0.949735165,3
0.20417668,0.711081705,-0.932688121,1.570445819,0.294377553,1.642022346,-0.872422092,0.360748099,4
-0.353540416,-0.169902005,1.655553061,-0.518751848,-0.016284971,-0.000631179,-0.196605245,-1.771410799,5
-0.284773568,0.167052522,-0.339124118,0.506066285,-0.312444896,1.1345755,0.481245368,0.711906963,6
-0.190071763,-0.233473221,-0.146228264,-0.187732802,-0.398123684,-0.2299205,-0.549960481,0.009304362,7
0.052936017,-0.026887057,-0.676680891,-0.022790217,-0.7148476,-0.549404148,-0.563618927,-0.481715654,8
4.372196162,0.171610971,-0.776224141,-0.177516727,-0.393228618,-0.234902864,-0.458181714,0.071592193,9
-0.219801132,-0.386296939,-0.553867707,-0.375692573,-0.337425815,-0.258637948,-0.192046431,0.446917968,1
-0.497584239,-1.252372773,4.22512761,-3.957807773,9.797136113,-0.804719516,-0.234458093,9.186195816,2
-0.395657496,-0.384921164,-0.347970949,0.564660375,-0.061280771,1.464218068,0.884211939,-0.95801221,3
-0.208787005,0.905640588,-0.734121235,0.751628401,-0.199206304,0.72762507,-0.032356324,-0.611331073,4
-0.250130591,-0.342336027,-0.167342441,-0.378072587,-0.437155282,-0.077770975,-0.177404133,-0.713596911,5
-0.28215368,-0.289801009,-0.257191317,-0.250237108,-0.462188672,-0.504814012,0.016246437,0.713043113,6
-0.139177256,-0.077287913,-0.436014363,-0.062592161,-0.458286318,-0.29400396,-0.738784932,0.19715924,7
0.211555127,0.155724684,-0.606256556,-0.36647603,-0.45498943,-0.445650392,-0.414192269,-0.134010643,8
-0.124685212,-0.13702634,-0.625512093,-0.133896859,-0.302012629,-0.193862381,-0.351107835,0.042276548,9
-0.182783422,-0.325561872,-0.511200795,-0.340509192,-0.27237862,-0.107872724,-0.2156678,0.141546086,1
-0.28851714,-0.614561374,0.601293489,-1.071593175,2.085767932,-0.019914363,0.050542542,1.11339194,2
-0.360177671,-0.34346454,0.395037715,0.081860736,-0.344651953,0.854711154,1.326550243,-1.644830666,3
-0.190465062,-0.065740366,-0.579863054,0.573256765,-0.247831515,0.732092365,-0.086828245,-0.485369073,4
-0.316242261,-0.109222928,-0.153092829,-0.301245893,-0.901232192,-0.06260715,0.066675087,-2.253138755,5
-0.342271192,-0.159249963,0.210491086,-0.115247561,-0.833294961,-0.134331841,-0.638606697,-0.262509479,6
-0.074836218,-0.049607387,-0.403817387,-0.043671675,-0.406391127,-0.255351502,-0.687004419,0.159147348,7
-0.200760826,-0.063320952,-0.52859227,-0.226753161,-0.364251285,-0.276058737,-0.228812173,-0.134411251,8
-0.143758786,0.046288163,-0.71023543,-0.026878189,-0.358219998,-0.307520211,-0.332774521,0.05585092,9
-0.446992403,-0.591152642,1.415295162,-0.535195618,-0.156304401,0.054649108,0.206095945,1.875351217,1
-0.405754832,-0.584437784,2.376300962,-1.039877511,1.963189099,-0.395270953,0.062006515,4.777035997,2
-0.258245634,-0.401232937,-0.319318221,-0.174716175,-0.231321202,0.431352355,0.660859958,-0.796263566,3
-0.325228975,0.092986296,-0.122616226,0.359375307,-0.280146048,0.700990759,1.121667786,-1.171190951,4
-0.294458693,-0.33233284,-0.199311974,-0.412047724,-0.547542254,-0.114878882,-0.10734134,-1.284707115,5
-0.1245469,0.494670985,-0.762568061,0.11557685,-0.358553485,0.101862405,-0.337973986,-0.125287465,6
-0.075575421,0.409373554,0.147759581,0.088251284,-0.599462411,-0.60793464,-1.782159029,1.004868701,7
0.299200317,0.314039232,-0.453851416,-0.163123416,-0.467400866,-0.317328126,-0.475616843,-0.139646454,8
5.141423373,-0.377363443,-1.252470395,-0.554934319,-0.797277618,-0.420914696,-0.825321811,0.367889235,9
-0.347676827,-0.409009521,-0.832110022,-0.587249805,-0.42517574,-0.348319051,-0.409492064,1.209484153,1
-0.359137838,-0.770810874,-0.151630924,-1.738320051,4.81419633,0.25516498,-0.146796997,0.293911299,2
-0.382071216,-0.43728569,-0.105064794,0.085496877,-0.230483088,1.045346768,1.489757045,-1.050398971,3
-0.182303363,-0.220931077,-0.525496917,-0.130537562,-0.220129324,0.128655961,-0.151908681,-0.15674439,4
-0.42875147,-0.337881952,1.276594677,-0.410584086,-1.004572161,-0.043793385,-0.451809796,-2.681204895,5
-0.189600232,-0.130891093,-0.611254839,-0.193620311,-0.568239779,-0.375036074,-0.607744502,0.161137295,6
-0.214149497,0.421082632,0.465714297,0.204509698,-0.459740778,-0.538447379,-0.688790184,0.272559941,7
-0.175211524,-0.226318747,-0.467054473,-0.260553799,-0.372254215,-0.16832887,-0.232822977,-0.193460284,8
-0.269394342,-0.319154827,1.056870776,-0.101171077,-0.461823472,-0.30314788,-0.735158863,-0.079955283,9
-0.276214546,-0.392743411,0.875716008,-0.207331508,-0.397590718,-0.187212796,-0.433329393,0.722932203,1
-0.25546992,-0.163456365,-0.240131561,-0.379231013,0.288750848,-0.046978334,0.261735474,1.367465393,2
-0.225310003,-0.199312299,-0.485882987,0.329524026,-0.146892188,0.635734091,-0.14180578,-0.144418266,3
-0.197494648,0.01562337,-0.511837412,0.234030781,-0.178713285,0.25759855,-0.22950633,0.090751128,4
-0.360274925,-0.426632238,-0.295933112,-0.624553495,-0.853094554,-0.034345891,-0.005470733,-2.063748977,5
-0.308288512,-0.18521588,-0.963299007,-0.272389383,-1.080200095,-1.154183678,-2.007656572,1.776583213,6
-0.188355546,-0.053590999,0.425051272,-0.223828926,0.64373961,0.010016346,-0.858993783,-0.133437709,7
0.009331537,-0.32387014,-0.298341875,-0.299305414,-0.331405129,-0.17057339,-0.30431434,-0.222538504,8
-0.189408807,-0.080316105,-0.584823808,-0.175412697,-0.174472646,-0.421611667,-0.260238249,-0.255890478,9
-0.20033821,-0.371724097,-0.540765808,-0.420465443,-0.361674739,-0.156475457,-0.224073977,0.301183779,1
-0.588886466,-1.519502259,-1.741892956,-1.724763065,1.650866074,-1.145641503,0.413122774,7.398774455,2
-0.276004038,-0.251934304,-0.474248658,0.410279666,-0.079059398,0.880758517,0.045042576,0.097138789,3
-0.144644127,-0.144538676,-0.548780997,-0.014092528,-0.370380757,0.051164256,-0.146408574,-0.187486243,4
-0.179099661,-0.068952885,-0.537853499,-0.10369519,-0.491114698,-0.173053406,-0.280053469,-0.622974733,5
-0.112949368,3.702650924,-0.446020899,-0.635397837,-0.341112637,-0.020743821,-0.2097792,-0.35939781,6
-0.322319237,0.235887135,3.959148509,0.470722513,-1.007025241,-0.59628582,-1.082133249,-0.312536146,7
-0.010250199,-0.288181687,-0.359571994,-0.254610683,-0.532694315,-0.281589001,-0.377940215,-0.443570225,8
-0.148965267,0.053021744,-0.701565037,-0.081137587,-0.178765189,-0.317309503,-0.419982149,0.190742022,9
-0.18962586,-0.34494869,-0.493818479,-0.364799885,-0.312103822,-0.12268312,-0.237945546,0.187905485,1
-0.488487732,-0.951128148,0.070288771,-2.210815002,3.544817288,-0.535995098,1.220903047,8.230940403,2
-0.281196141,-0.495711494,-0.175778222,-0.260622507,-0.121615296,0.604338311,0.861208772,-0.6575642,3
-0.51041194,0.475364035,0.568628453,2.40307054,-0.790527318,5.939387379,1.246234163,-8.48792812,4
-0.335706212,-0.377651313,-0.03550021,-0.455284699,-0.701430111,0.036591725,0.036336696,-1.8207802,5
-0.235128574,-0.237486272,-0.462306237,-0.22217736,-0.439955341,-0.163397246,-0.22812431,0.164744085,6
-0.202988361,-0.265832403,-0.19037306,-0.307695407,-0.394413526,-0.18196362,-0.45222921,-0.052550907,7
-0.092494085,-0.108676222,-0.381804529,-0.074181278,-0.396004225,-0.318447292,-0.468353049,-0.228827039,8
-0.322532392,0.226351642,1.612967136,0.031974646,-0.057862474,0.036701968,0.369292649,-0.010625638,9
-0.176961981,-0.324263741,-0.514345552,-0.33257932,-0.276316991,-0.111960872,-0.231398443,0.056859398,1
-0.327508309,-0.569949956,-0.279689388,-1.133861906,1.394718555,-0.241203616,0.709194059,4.081683195,2
-0.304469289,-0.324554999,-0.087065861,0.05437911,-0.321678903,0.688770103,1.037994551,-1.113105579,3
-0.164262629,-0.169398021,-0.502910331,0.033038888,-0.361898484,0.182667925,0.096685171,-0.455632122,4
-0.651336445,-0.122982634,1.779925325,-0.453872039,-1.3113349,0.465474275,0.836575149,-4.186618891,5
0.714223621,-0.255696018,-0.491787767,-0.329277306,0.052477986,-0.030090201,-0.137672394,-0.03615035,6
0.57403888,1.783928037,3.33003471,0.613162145,-1.159454399,-1.818734752,-4.611146237,2.304414486,7
0.078497801,-0.156419213,-0.542352508,-0.152053697,-0.462497248,-0.295378736,-0.475783178,-0.140328936,8
-0.181338715,-0.3415233,-1.340274213,-0.221313451,-0.52577011,-0.666268673,-0.734666876,0.971754516,9
-0.284736151,-0.315438229,-0.373497685,-0.414560888,-0.359283775,-0.242841685,-0.248818889,0.336443259,1
-0.543080004,-0.973756593,-0.534921847,-2.344377343,3.187470664,-0.593665002,1.712858501,10.3317483,2
-0.420393361,-0.527262619,-0.091115982,-0.091064486,-0.30848871,1.465255006,2.284998546,-1.806290353,3
1.025525282,-0.387411322,-0.301999458,0.707766737,-0.228630954,1.399401675,0.329235129,-1.018310765,4
-0.385121473,-0.299273695,0.04882512,-0.375081862,-0.874434699,0.034949462,0.096151874,-2.241345879,5
-0.213554288,-0.362781521,-0.431930171,-0.416850593,-0.087003204,-0.146620001,-0.293764448,0.148135915,6
-0.178745545,-0.000432469,-0.348870216,-0.023102454,-0.522247143,-0.311549294,-0.702673317,-0.286691384,7
-0.215847732,-0.213403825,0.811190506,0.029206955,-0.456596256,-0.352295206,-0.505794864,-0.357387099,8
-0.16158372,-0.090098283,-0.639919398,-0.098658023,-0.432537722,-0.224669772,-0.497001389,-0.136540602,9
-0.212505463,-0.307537698,1.106487713,-0.151288231,-0.430141738,-0.31328109,-0.791785208,0.241419235,1
-0.364994203,-0.94413415,-0.260300721,-2.788844486,7.478019908,-0.396722751,-0.939641498,0.558590471,2
-0.234510128,-0.321212484,-0.422365142,0.273617568,-0.166613216,0.786843646,0.249625404,-0.439048138,3
-0.222315014,0.733852283,-1.100874127,2.312145393,0.260380386,2.797453949,-1.182625368,-0.024200081,4
-0.2367168,-0.095155562,-0.403241275,-0.196493322,-0.654606703,-0.130901185,-0.114768107,-1.304503716,5
-0.115007366,-0.136192971,-0.714717568,-0.121919725,-0.402741976,-0.268089906,-0.443041656,0.006027621,6
-0.149225964,-0.021613054,-0.197242063,-0.119206002,-0.467275667,-0.36757484,-0.878837106,0.422063135,7
-0.00198925,-0.227720493,-0.281008343,-0.180539745,-0.542034258,-0.335812433,-0.360220921,-0.488114161,8
3.410068462,0.5748234,-2.024889054,-0.677530989,-0.943299225,-0.306216951,-1.290958764,0.027381581,9
-0.241321497,-0.151059512,-0.655884628,0.316777851,-0.186365497,-0.706660483,-0.050371703,0.195628611,1
-0.264915237,-1.068762136,0.108457126,-2.546889134,5.236707827,-0.112107972,-0.049506963,3.26110547,2
-0.278295822,-0.399746509,-0.100189893,-0.133023369,-0.225272803,0.594293264,1.410683823,-1.282407897,3
-0.257795196,-0.295160166,-0.301135495,-0.030564401,-0.407776684,0.444364581,0.685960537,-0.974201285,4
-0.382526378,-0.20057447,-0.036742753,-0.279392471,-0.739709139,-0.016945868,0.090267067,-2.006597705,5
-0.222461211,0.032074439,-0.214669802,-0.019675282,-0.40070215,0.073390084,-0.40153175,-0.105399949,6
-0.200418352,-0.093403703,-0.281957595,-0.116421406,-0.414907643,-0.249444459,-0.463556714,-0.018359851,7
-0.160168493,-0.311596299,-0.517068893,-0.336137757,-0.361873508,-0.173706059,-0.294487763,-0.090111087,8
7.227471679,-0.368794566,-0.473858697,-0.053145571,-0.205492724,-0.149840657,-0.055476394,0.353662505,9
-0.233021086,-0.429285846,-0.557509647,-0.467664002,-0.37327196,-0.141214067,-0.243589576,0.496599562,1
-0.227582381,-0.398607126,-0.49984061,-0.38448155,-0.077945616,0.019239796,0.0042904,0.50221208,2
-0.256759131,-0.398645917,-0.270935968,-0.184195127,-0.258320944,0.438813177,0.734482026,-0.765162535,3
-0.18981635,-0.167263872,-0.638099316,-0.026758854,-0.427934942,0.036776453,0.167392562,-0.874875924,4
-0.303996493,-0.351054968,-0.238025745,-0.496038574,-0.664903216,-0.038832595,-0.016064675,-1.50097636,5
-0.242688789,-0.404065732,-0.04970945,-0.33427383,-0.399883659,-0.081167928,-0.239510631,-0.02147582,6
-0.14757543,-0.117589373,-0.482827166,-0.067378082,-0.43169098,-0.439610775,-0.630821607,0.320476163,7
-0.00225514,-0.259508169,-0.210143293,-0.245012528,-0.493337874,-0.236279855,-0.352649528,-0.492274721,8
-0.130508936,-0.118007226,-0.642225355,-0.034544107,-0.313913315,-0.046719036,-0.438454845,0.094805507,9
1.301941641,-0.626537331,-0.820443594,-0.561179879,-0.225382663,-0.145761485,-0.256793745,0.240158862,1
-0.30811375,-0.622682924,0.901470736,-1.233447101,2.593341843,-0.006406115,0.477087684,2.458995544,2
-0.318652229,-0.291785197,0.12823088,0.136225413,-0.320840984,0.637747456,1.059046374,-1.243784901,3
-0.163985889,-0.178634935,-0.52565498,-0.068517929,-0.259467356,0.073786078,0.04108587,-0.44341475,4
-0.266106417,-0.325632024,-0.192020146,-0.358887621,-0.578401889,-0.068326996,-0.183491402,-0.999835404,5
-0.193600179,0.347121966,-0.761550824,0.736810324,-0.189218644,-0.883508568,0.008774683,-0.196043036,6
-0.110772485,2.011833982,-0.356667956,2.732161509,0.180782158,-3.921897185,-2.639349285,1.622481317,7
-0.17103159,-0.326386232,-0.571976828,-0.35361117,-0.335279507,-0.154391005,-0.280672769,-0.025193551,8
