LDA1,LDA2,LDA3,LDA4,LDA5,LDA6,LDA7,LDA8,class
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.842232776,0.548185442,-2.781734069,1.798564316,-0.581962477,-8.838136778,-7.040834333,1.202881256,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-28.14390683,0.194862829,0.228202544,-0.085674761,-0.213917422,0.227225718,0.187033494,0.250543325,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.729387257,-0.115574944,-3.367787874,0.831191072,-2.105624632,-3.379296428,7.128641637,-6.491187409,3
4.750046535,2.624168567,-3.35793929,-0.539471594,-2.069726076,-1.673780551,6.117567563,4.087615189,4
3.244199837,0.610598186,-6.483457426,2.955401343,9.787169301,4.510687782,-1.096073536,-0.040931048,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
3.188142847,0.775304593,-2.869615073,1.972939683,-0.917293448,-10.69370974,-8.735505728,1.39567568,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
3.258908555,-7.692604464,1.487208219,-0.739079652,0.326320041,0.006661188,-0.05171179,0.58861921,2
3.146032181,0.846106105,-4.172023343,1.391164899,-1.394458022,-4.639746849,8.924523683,-4.207715148,3
3.689381772,0.449327455,-3.391677108,-1.619767793,-4.557518143,1.714301444,3.074046889,5.187017337,4
3.512774877,1.154027868,-6.224697987,2.962319642,10.18390596,5.399981098,-1.423578726,0.457396117,5
3.179194707,1.238081622,-0.781458245,-0.321311274,-0.328292107,0.023122473,-0.170300172,0.646019513,6
3.187153602,3.630212936,7.590255152,9.051189459,-1.066898884,1.284891738,0.028698244,0.718217106,7
2.777826624,0.840576293,-3.377760325,2.495865783,-0.697476455,-11.68814723,-8.811680023,1.328524417,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-33.459682,-1.163275956,1.008869641,-1.60550105,0.448390576,1.215996401,-0.439133084,1.575810809,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.579033632,-0.305193058,-2.703795455,0.917721849,-0.741194814,-2.706127855,3.064093167,-4.457280997,3
3.872298902,1.854640095,-2.910582771,0.50636701,-2.56412683,-1.403758122,6.818457428,7.135749205,4
3.04807321,0.40359981,-4.57585038,2.055159787,8.139051418,3.522984965,-2.172423205,0.305897134,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.444629794,4.293170056,8.037857806,7.438447771,-0.053606112,1.012973588,0.503192773,-0.39436142,7
8.075572827,-0.294344803,-2.877380061,2.717431524,-0.403420506,-9.380419129,-6.844969372,1.38301574,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-27.74611076,0.129758936,0.002278101,-0.157160324,-0.191309332,-0.135217329,-0.188567512,-0.614007498,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.889189752,-0.829780948,-1.943987063,1.025710387,-1.499189565,-3.561989385,5.308476788,-8.089189782,3
3.317915186,1.450181046,-2.668891524,2.198796855,-1.439463284,-0.241061774,6.560227787,5.554574366,4
3.933952818,0.600941982,-7.212745472,3.903530384,9.932272527,3.392625632,-2.185171686,1.450619749,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
2.829649472,2.562720573,5.898060357,8.552576583,-0.496384764,0.725990633,0.322710267,-0.220825482,7
3.223709233,0.41989363,-2.437787017,1.211610644,0.216728635,-8.190003295,-6.795944199,0.952997634,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-26.71553317,-0.067815428,0.477659778,0.064315621,-0.072617243,0.245748588,-0.459731072,-0.349268367,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.768989137,-0.596712616,-2.427911628,0.840964433,-1.417460977,-3.881126822,5.154941527,-8.267861698,3
3.356333991,1.522320382,-2.524005055,0.348641952,-1.244952456,-1.90707576,4.182319084,4.848354444,4
3.555371926,1.137859196,-5.783626122,2.488389639,8.865413776,3.895735974,-1.057174343,1.780994628,5
5.039545617,6.691346204,7.192575357,-10.29835676,3.351832671,-0.482658576,-0.204078802,0.427889888,6
2.613838943,3.79137921,10.10115734,9.022850718,-0.302929168,2.00098169,0.008867672,0.917957321,7
2.345388759,-0.13287938,-3.507050256,3.36386126,0.020905555,-9.037304813,-7.312131353,1.023230691,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.834053729,-0.263094049,-2.562413439,0.518857031,-1.885240569,-3.493232728,4.619372202,-6.423875698,3
3.785864327,1.316079222,-3.706348536,0.243090534,-2.759100817,-1.314345066,7.493877285,7.241688218,4
3.239172122,0.592179088,-6.510896681,3.654805684,11.43755025,4.214884679,-1.809745341,-0.887434727,5
4.563954117,7.532815864,7.199263737,-11.99115269,4.141888832,-0.545513983,-0.442426564,0.091103582,6
2.707148269,4.357888213,10.03728758,11.38523855,-0.239148066,2.189836166,0.261462847,1.510879397,7
2.901401846,0.29361872,-3.218767435,1.340343487,-0.714461352,-9.159268122,-7.307225188,1.182293349,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-25.87570683,-0.383275345,-0.247632194,-0.47274896,0.079435815,-0.027322679,0.184366967,0.46544761,1
4.363065974,-13.48411107,3.59629366,-1.600066998,0.180708452,0.529198643,-0.073165313,-0.479209536,2
2.929909357,-0.382823244,-2.830333272,0.879549741,-1.452549462,-3.443003386,5.422226534,-7.506906594,3
3.911378217,2.222604061,-3.420083892,-0.101867873,-2.246701897,-1.343878166,5.915973156,5.724011982,4
3.244199837,0.610598186,-6.483457426,2.955401343,9.787169301,4.510687782,-1.096073536,-0.040931048,5
4.580922341,6.328795469,4.767044892,-9.504728212,2.359750498,-0.337861272,0.116210943,-0.619946934,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.818392638,1.102182719,-2.435371149,1.250834465,-0.870493671,-7.714749108,-6.484015621,0.96543927,8
3.707151081,1.444495685,-1.758447856,-0.8537183,-2.414632806,3.584551112,-5.45132073,-6.100465662,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
5.031538584,-19.2166477,4.86635109,-2.386949118,0.674610695,0.604344577,0.438989247,0.750561529,2
2.929909357,-0.382823244,-2.830333272,0.879549741,-1.452549462,-3.443003386,5.422226534,-7.506906594,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.048890057,0.022907473,-6.22999886,3.487466946,9.410039592,3.971338147,-0.743913041,-0.514289913,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.294078896,4.778792967,9.347823159,11.22850176,-0.801620426,1.608435231,0.116157084,-0.123626822,7
2.445865571,0.5251474,-3.436976589,1.522458496,-1.764586771,-8.496003504,-6.595868064,1.297740135,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
4.253274263,-13.89994398,4.343973719,-2.414920129,0.547417464,0.884794555,-1.205346502,0.260748304,2
2.929909357,-0.382823244,-2.830333272,0.879549741,-1.452549462,-3.443003386,5.422226534,-7.506906594,3
3.640032523,1.800368961,-2.500178104,-0.185940913,-1.563642632,-0.820730562,4.074785143,5.753254641,4
4.212892629,1.453322126,-8.608072181,2.447061205,13.95286158,6.904972746,-1.546547821,-0.292558196,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
1.845650956,4.756499279,10.12890912,9.919099477,1.087585596,-0.106575213,-0.857253747,-1.668485639,7
2.842232776,0.548185442,-2.781734069,1.798564316,-0.581962477,-8.838136778,-7.040834333,1.202881256,8
3.80023259,1.658895248,-2.662473518,-1.419085373,-5.24921576,4.213056585,-2.329915793,-0.504395127,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.530551688,-0.406704243,-2.71746293,0.655063538,-0.880016368,-1.804970335,3.56519198,-5.23521029,3
3.428549113,1.654295439,-3.898400895,-0.624831242,-2.306519406,-1.886969536,7.258166651,4.209425286,4
3.20202724,0.540273159,-6.270491561,3.625182093,9.883441325,4.659782488,-0.783923733,-0.768204311,5
4.494329921,7.099731899,6.677370951,-10.69366779,2.847968098,-0.147815771,-0.270300288,-0.487306858,6
3.093376591,4.194059115,8.119582745,9.316652958,-1.018355176,1.110380074,-0.471443073,0.117212331,7
2.916319799,0.8010027,-3.561396802,2.197910568,-0.941867379,-11.74752922,-9.686218542,1.977239465,8
4.400960135,3.165074283,-2.882573254,-2.322968816,-8.271333265,7.484792411,-3.871349125,-1.494537359,9
-26.97794976,0.50604417,-0.952900818,-0.292843547,-0.253142693,-0.474092309,0.059628265,0.233865928,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
3.252662157,1.179747078,-3.734444865,1.218956663,-1.509109441,-2.001704499,4.367950889,-7.552719317,3
3.936303304,2.09176656,-3.687405823,-0.34199686,-2.855770518,-1.207326516,6.108419388,6.381810849,4
3.04012943,0.480743516,-6.079198194,2.069690675,7.533322282,3.525945165,-0.871652889,0.522366045,5
4.618726029,6.438222732,5.596049434,-10.24946344,2.960325006,-0.289250703,-0.162217457,-0.291476215,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.573596592,0.748393205,-1.941376427,1.142648021,-0.192258826,-6.603527427,-5.627943914,1.138320448,8
3.699107561,1.330051515,-3.50894017,-1.160512429,-6.708119677,5.817270373,-2.739473492,-1.094311211,9
-30.16236665,-0.695407413,0.667957827,-0.381647975,0.031007437,0.39239697,0.114766071,0.070869293,1
4.419093346,-12.48548737,2.910930691,-0.79078007,0.2499227,0.104030388,0.186760792,1.082649323,2
2.929909357,-0.382823244,-2.830333272,0.879549741,-1.452549462,-3.443003386,5.422226534,-7.506906594,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
2.744353562,0.473156855,-7.195681125,2.35135872,8.253618583,3.332350894,-0.981940103,0.393077208,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.308114355,3.639542926,7.540712261,6.628557735,-0.19746625,0.846404511,0.394910437,-0.666624512,7
1.317194469,0.515458729,-2.242034178,1.650607202,-0.297248839,-9.251826758,-7.776543605,0.791210468,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-28.14390683,0.194862829,0.228202544,-0.085674761,-0.213917422,0.227225718,0.187033494,0.250543325,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
3.045486738,0.859823964,-1.935309046,1.240168385,-1.69999805,-3.726747684,6.206579411,-8.186808683,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.069808812,-0.012961506,-6.280729642,1.979034924,6.084394767,3.94613244,-1.203484555,-1.31578689,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.802133924,5.360662418,9.730052601,7.937060647,-0.624120232,1.571874693,0.20918075,0.544681168,7
2.924266719,0.570669972,-2.797230331,2.486831601,-1.341490875,-9.532466259,-7.03737773,0.885250747,8
4.067983405,1.697044096,-3.268152053,-1.841638681,-5.773334915,4.053892351,-0.721174765,1.646140732,9
-23.36391854,0.115687735,-0.418744226,-0.598240374,-0.010168554,-0.045499407,0.484835535,0.357182167,1
3.026279258,-16.17172357,3.77186213,-1.073439242,0.515014875,0.030723055,-0.373740874,-1.294287274,2
3.411774307,-0.755908097,-3.344769213,0.823694636,-1.611045156,-2.960487086,7.649900082,-7.901133633,3
3.775879755,2.71535707,-4.395976661,0.334553253,-2.226508109,-1.75267973,7.122978791,3.469511078,4
3.410528111,0.853205519,-5.106376281,2.431153662,7.642837747,3.589427262,-0.793262181,-0.16286496,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.063600377,3.599520206,7.924302735,8.132311625,-0.215399568,0.688273497,0.057305527,0.414679777,7
2.674727993,-0.062221986,-2.485482965,1.96189998,-0.193764902,-8.357455895,-6.699490566,0.966251103,8
4.377590882,1.836844156,-4.920754124,-2.561501476,-11.11988989,9.320503708,-5.755352528,-1.382985536,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.76467332,-0.517297586,-3.066446092,0.411737577,-1.628036405,-2.500911401,4.474137241,-6.196822681,3
3.75189447,1.47988611,-3.32298937,0.196858387,-1.623790321,-1.064071817,5.898688006,3.600968651,4
3.057743294,0.023297219,-6.75908241,2.296785381,9.182198839,4.223045821,-0.889542831,-0.064820766,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.086495614,4.170351105,9.199131941,10.86271908,-0.914292883,1.636708365,0.096254389,0.361282996,7
2.919342199,0.803002712,-2.199601085,1.027508904,-0.452552733,-6.324447981,-4.660858537,1.198174976,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
4.334843146,-0.75697633,-3.09022953,0.595590753,-1.707222972,-3.506701047,5.442717822,-8.170804477,3
3.841004529,2.019691786,-3.426850173,-0.991221202,-4.854205592,2.392734768,0.785919589,0.292834735,4
3.604475629,1.174128118,-5.832135148,1.619868415,8.828308778,4.581201689,-0.904171224,0.418717934,5
4.329165027,6.807247831,5.999986702,-9.990453773,3.168192538,-0.803016778,-0.330151521,-0.324576129,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.515022429,0.074663433,-2.058846914,1.702114434,-0.155715691,-6.176156077,-4.488158714,0.014229925,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-30.3480057,-0.619494599,-1.946643305,-3.389976418,0.553433167,-0.075522126,0.547375354,0.543874684,1
3.566815628,-9.78086846,2.202459958,-0.462810431,0.495236539,-0.606669758,0.017932619,0.171676894,2
2.974629087,0.015082077,-2.420138342,0.741089222,-0.683136544,-2.582343007,3.353134727,-4.927286456,3
3.133194408,0.993566246,-3.452854804,0.465690001,-1.88580026,-1.470410516,5.400532462,6.165455579,4
3.244199837,0.610598186,-6.483457426,2.955401343,9.787169301,4.510687782,-1.096073536,-0.040931048,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.540640771,0.356030152,-2.732852775,1.807880098,-0.703413617,-7.733476439,-6.29202159,0.199404283,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.30576636,-0.141105924,0.254182257,-0.522538998,-0.068294168,0.267669349,0.103848287,0.110160713,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.929909357,-0.382823244,-2.830333272,0.879549741,-1.452549462,-3.443003386,5.422226534,-7.506906594,3
4.36394611,2.33409465,-3.236876033,0.112925234,-2.722945515,-1.251212608,5.524940151,5.761921041,4
3.287452081,0.957567555,-4.138061669,2.398580742,6.471765577,3.368804533,-0.813619115,-0.01904538,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.842232776,0.548185442,-2.781734069,1.798564316,-0.581962477,-8.838136778,-7.040834333,1.202881256,8
3.898823397,1.198868692,-2.83116896,-1.68202835,-5.943767318,4.978103101,-2.982268627,-0.325792701,9
-29.65639452,-0.129831056,0.887268998,-0.004858387,-0.203574645,0.319372333,-0.229244356,-1.084572452,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.593684326,-0.965227516,-1.890417348,0.337533555,-1.554051409,-2.927451122,4.51021715,-7.058083007,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.136230988,0.83988777,-5.206712421,2.782387448,8.656030327,4.17417927,-0.966775499,-0.799080957,5
4.252928828,6.020110072,5.603372601,-9.739404517,1.295652319,-1.09038144,0.09667038,0.198496674,6
3.164308481,4.265527522,8.772682375,9.014688497,-0.649645771,0.868746669,0.46652778,0.282130582,7
2.471682424,0.710123611,-2.805805837,1.740964687,-0.565696626,-9.217745683,-6.385805453,1.397975767,8
4.380104921,1.042453204,-3.979933078,-1.294020491,-5.9634866,4.036357592,-0.095890925,0.906230089,9
-26.78261652,-0.05180035,0.405057721,-0.054878931,-0.124275086,0.117106182,0.141408681,-0.397698058,1
5.219424094,-17.68273346,4.616119693,-2.531490103,0.434948418,1.090520966,-0.026526115,1.135864352,2
1.897952464,-0.36946175,-2.217911278,1.340160952,-0.774124259,-3.342547063,4.30912797,-6.112612688,3
3.95693595,2.316402912,-3.726466526,-0.219554621,-2.581744675,-1.503828083,6.412502624,4.764810054,4
3.326591059,0.179991284,-5.881590312,3.289800764,9.871047389,4.506502881,-3.047546267,0.687391236,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
3.125058327,1.239258364,-3.041172556,1.827571333,-0.842197113,-10.413802,-8.963755227,1.829978303,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-36.46538992,-0.31376183,0.847557096,-1.877955263,-0.099793511,1.028437457,-0.196428223,0.584676779,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.929909357,-0.382823244,-2.830333272,0.879549741,-1.452549462,-3.443003386,5.422226534,-7.506906594,3
3.504493129,1.615396907,-4.944160124,0.149453447,-3.480920985,-0.534770981,7.163333678,6.416551343,4
3.316194337,0.67695041,-5.791074194,2.735527599,8.965731801,3.96286831,-1.177517483,0.005253807,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.162808081,3.260280465,9.25531259,10.10880043,-0.464938447,1.515003276,-0.038348108,0.244740108,7
4.110053287,-0.560592139,-2.408670777,1.994233744,0.075002217,-9.700230525,-7.474608229,1.753062859,8
4.245702255,1.643445855,-3.675780526,-1.578683431,-7.401933329,6.670222212,-4.060152397,-0.825507842,9
-29.05678113,-0.321137631,0.096627188,-0.831771972,0.032452544,0.200058111,0.048422195,0.132448966,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.497419902,-0.183265201,-2.574831546,0.758436489,-1.076493424,-3.323231018,4.415292782,-7.161396219,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.280839282,0.989758425,-5.864745622,2.924614506,9.507512103,4.778206501,-1.52528922,0.464308476,5
4.587867496,6.766611355,5.854119354,-10.58178145,3.153988112,-0.39087532,-0.162811026,-0.273439856,6
2.09823528,4.890962349,8.986058736,8.351501968,-0.267663624,0.915904774,-0.299854382,0.052525561,7
2.232369642,-0.166969551,-3.298536069,1.434506063,-0.145112558,-9.938341042,-7.449696309,0.945729949,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.54542662,0.174264264,-0.081996787,-0.61652768,-0.625099457,0.334289429,0.106409707,0.414940474,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.234849982,-0.39438353,-1.730971541,0.205959874,-0.794016198,-2.829132562,3.171465275,-6.124196627,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
2.954656335,-0.287321588,-5.990810638,3.385110912,10.13281965,4.259265025,-1.383311122,-0.814451384,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
2.396199724,3.856553988,7.904161744,9.657950602,-0.385656238,1.070631574,0.65636261,0.348104318,7
2.637122825,0.286010285,-2.12690211,1.497616354,-0.474745857,-6.264470235,-4.228944051,-0.103211302,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-30.12789127,-0.130523251,0.443528948,-0.718892197,-0.172597415,0.4908072,0.146720258,0.089630542,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.763455501,-0.483139406,-2.360128582,1.119434017,-1.713577399,-3.038610057,4.9728634,-5.490918099,3
4.422344109,2.668645479,-3.931559921,0.213379097,-1.311070579,-1.440744685,7.612664052,5.747271793,4
3.019005644,0.27273397,-7.184650192,3.737549962,11.63094298,5.113801493,-1.102881415,-0.817494564,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
1.826827688,4.803780912,8.419344084,7.250720481,-0.423569681,1.587046442,0.241383714,0.324732554,7
3.129232652,1.034434071,-2.854358316,2.104656595,-0.714023551,-10.11064019,-7.528419854,1.769221024,8
3.657568671,1.203080732,-2.547043215,-1.580168603,-3.375750251,1.089799231,2.442996495,4.234729585,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
5.404203269,-24.61820949,7.642842321,-4.116488153,0.84769726,2.227853173,-0.025099961,3.208084434,2
1.339647246,-0.23754664,-3.088169001,1.084491092,-1.528766975,-3.362566145,5.331848765,-7.525620306,3
3.911378217,2.222604061,-3.420083892,-0.101867873,-2.246701897,-1.343878166,5.915973156,5.724011982,4
3.244199837,0.610598186,-6.483457426,2.955401343,9.787169301,4.510687782,-1.096073536,-0.040931048,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.743672845,0.158787847,-2.774634068,1.597644255,-0.383327248,-8.009331584,-6.148383313,0.593391566,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.426616232,-2.094488597,-2.403486351,1.031179345,-1.453512582,-2.248944523,5.58800033,-5.790205389,3
3.441463273,1.911009677,-4.006713169,0.488265638,-1.867803893,-2.478543123,6.275509496,2.072229546,4
3.413054604,0.307137112,-6.138287834,3.484830199,9.873945623,2.602354554,-3.41188205,-0.127961837,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
4.809140525,3.455882146,7.613484398,7.96808137,-0.501660707,0.742473353,0.087826035,-1.239646427,7
2.898337008,0.517487106,-2.738142989,1.605994578,-0.471250712,-7.966002673,-5.980201372,0.775558007,8
4.223670145,0.442588071,-2.456119876,-1.264516994,-5.934667233,5.272560706,-2.830332097,-0.577906756,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
3.400224182,-11.45883364,1.963424946,-1.362524719,-0.013731183,0.500838251,0.084930511,0.159762627,2
3.17193226,-0.613682934,-2.202428166,1.234709844,-1.355630793,-4.904523405,6.162646703,-8.803166652,3
3.861308189,2.110706529,-4.731168714,-0.155550958,-3.3506782,-1.607260059,8.080635446,5.478062957,4
3.548766065,1.148433232,-8.04189752,3.427995906,12.28690504,6.311998034,-1.117334268,-0.020168418,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
2.820633265,3.915545156,8.344367939,9.627465529,-0.088505378,0.913822062,0.114640779,1.673081654,7
3.384048857,0.750952167,-3.762994436,1.15199321,-1.418545363,-8.05150133,-6.183308898,0.782028279,8
4.96165583,2.360894066,-5.309272016,-2.673126357,-11.63535621,10.5089308,-6.033614155,-1.402697737,9
-30.79249451,-0.174223543,0.972775997,-0.055231888,-0.203180784,0.43937863,0.019419812,-0.505604619,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
3.008191031,-0.820395334,-1.527178456,-0.084602303,-0.761793854,-3.094606979,3.795582426,-5.063532277,3
3.628512305,2.442950135,-3.345502104,0.550328815,-2.722798277,-1.102947696,6.872846902,5.714008405,4
3.12605814,0.492049754,-6.870990897,3.017072912,10.40980775,4.821529514,-1.198365974,-0.172216021,5
4.459204955,6.185088797,4.95078504,-8.685978318,2.822526817,0.445495974,-1.057835839,-1.033312169,6
3.074855704,4.594189086,9.370281638,10.30310767,-0.742772628,1.441739062,-0.145228146,0.821388372,7
2.842232776,0.548185442,-2.781734069,1.798564316,-0.581962477,-8.838136778,-7.040834333,1.202881256,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.58261339,-0.275602701,0.489444487,-0.680856199,-0.057123119,0.613411763,0.067712181,0.356345476,1
1.479863313,-15.5161264,4.07319348,-2.191654574,-0.279313465,1.180264286,0.350818838,0.590725126,2
2.918177935,-0.054567607,-2.946210132,0.857633875,-1.739659596,-2.36547391,4.450350398,-6.101720055,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.119742806,1.080824006,-2.534017311,0.68461035,3.009444004,1.640526352,-0.910222168,0.933174444,5
